,Unnamed: 0,surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
60,60,4.630366802215576,0.00329921525771,3.4556868076324463,13.54987335205078,0.0909019409580397,24.40582656860352,14.445855140686035,0.1022372540595771,19.73093605041504,13.159943618907777,0.0821666605949285,22.060792033128447,3.858666896820069,0.0073202590287857,1.9653937816619875,55.41348648071289,0.1338910172137426,35.94787216186523,41.87810897827149,0.0904914944225592,24.295913696289062,11.306463241577148,0.0170824474387859,4.586405277252197,en,Efficient_VO,None,None,cc100
61,61,4.492000579833984,0.0036395915070474,3.7705266475677486,14.146897315979006,0.0576425714293036,16.473966598510742,14.49928379058838,0.0643645159752612,15.53227424621582,14.900917827166287,0.0550512833337523,15.737061960047363,3.725850820541382,0.0062768320164865,1.7938998937606812,47.09435653686523,0.1238405717640626,35.40091323852539,36.27934646606445,0.0851413655657843,24.338552474975582,11.242725372314451,0.0173400332101794,4.956823825836182,hi,Efficient_VO,None,None,cc100
62,62,6.40318775177002,0.0045183309278271,4.72243595123291,25.195068359375,0.1381259941401335,43.24057388305664,28.66082572937012,0.2099653065517084,44.46434020996094,25.07700640452813,0.1193776558239662,37.37188014645939,5.225510597229004,0.0094559484991855,2.9602088928222656,57.04850769042969,0.158853237749514,49.72953796386719,44.03268051147461,0.1083353299078522,33.914688110351555,13.67722988128662,0.0201591683155052,6.310868740081787,hu,Random_5,None,None,cc100
63,63,5.67216682434082,0.0038993727674271,4.055644989013672,18.4507999420166,0.1090892105368399,31.10901260375977,20.50467109680176,0.2107186862345736,38.17537689208984,17.83097517573539,0.101432469541228,28.92604351559207,4.528409004211426,0.0076096871260111,2.170076608657837,59.890625,0.1438765943738562,41.02978897094727,45.7625617980957,0.0977359446238259,27.87176513671875,12.933723449707031,0.0178716073335357,5.096485614776611,ru,Random_5,None,None,cc100
64,64,4.7256131172180185,0.0035328339269399,3.7004334926605225,15.210297584533691,0.0911974025060116,24.485071182250977,15.820344924926758,0.1001262466985677,19.323545455932614,14.727946107606916,0.0835236520692918,22.42512844999024,4.063353538513184,0.0070594906452535,1.895372986793518,56.78338241577149,0.1372941352389558,36.86164855957031,43.11950302124023,0.0930142732891137,24.97303771972656,11.668188095092772,0.0167113285253768,4.486747741699219,en,Efficient_OV,None,None,cc100
65,65,4.317086219787599,0.0032782904704947,3.4337046146392822,13.40682888031006,0.0907190419410869,24.35666847229004,14.347641944885256,0.0975591533519251,18.8281192779541,13.022488567176644,0.0837378427303401,22.48263614951973,3.918291330337525,0.0073052998271641,1.961374402046204,51.86643600463867,0.1236023969518545,33.185684204101555,39.39082336425781,0.0839728202965962,22.54556083679199,11.047576904296877,0.0169714495589159,4.556590557098389,en,Real,None,None,cc100
66,66,5.707347393035889,0.0042418005347052,4.411721706390381,21.184844970703125,0.0953942590801905,27.20382308959961,22.89870452880859,0.1703568401154502,30.86278343200684,20.336722302547702,0.0879344148154172,25.07688474292669,4.9776272773742685,0.0074308011699999,2.1190645694732666,60.57902145385742,0.1455301562569428,41.50152206420898,46.58871078491211,0.0994351566028888,28.35648536682129,13.430249214172363,0.0173439280455087,4.946049213409424,ru,Random_1,None,None,cc100
67,67,4.084598541259767,0.0037664994972659,3.902542114257813,16.188138961791992,0.0570434839300431,16.311656951904293,17.069282531738278,0.0645980502587686,15.593491554260256,16.344585798206793,0.0562878695000621,16.095771934145773,2.839032888412476,0.0052757135674995,1.50860333442688,43.29789733886719,0.1028317040411024,29.40502548217773,33.857494354248054,0.0716909255217253,20.5003604888916,11.962661743164062,0.0171344057464665,4.8996262550354,hi,Sort_Freq_Rev,None,None,cc100
68,68,6.390700817108153,0.0041488801944165,4.361810207366943,20.8589096069336,0.1605239117886974,48.59075164794922,22.893817901611328,0.3191142391257375,64.1368408203125,20.68765200862036,0.1481471655915446,44.8457889956252,4.7858548164367685,0.0077177209589189,2.336167812347412,61.52587509155274,0.1496391868465918,45.2968864440918,47.32441329956055,0.1010686219591591,30.59423446655273,13.560083389282228,0.0180371984729429,5.46003007888794,tr,Min_DL_Opt,None,None,cc100
69,69,6.483108997344972,0.0045708270444819,4.7778801918029785,25.35470199584961,0.1331300670960989,41.6766242980957,28.523473739624023,0.1929764501132324,40.864402770996094,25.42213554275512,0.1144819934902917,35.84054403994556,5.18797492980957,0.0091762930321411,2.8727006912231445,57.78872299194336,0.1613339948370679,50.508056640625,44.62170028686523,0.1101101092036534,34.47174835205078,13.688028335571287,0.0199524786365679,6.2463908195495605,hu,Min_DL_Loc,None,None,cc100
