,language,variant,sentence_len,sentence_pos,surprisalmean,surprisalsem,surprisalstd
9691,hi,Efficient-VO,18,13,5.14656,0.14963841,4.665264109056049
9692,hi,Efficient-VO,18,14,4.962628,0.148051,4.615773031299631
9693,hi,Efficient-VO,18,15,5.1057143,0.15323386,4.777358867465233
9694,hi,Efficient-VO,18,16,6.372955,0.17745163,5.53239381232768
9695,hi,Efficient-VO,18,17,1.3861222,0.03519854,1.0973817409032431
9696,hi,Efficient-VO,19,0,4.6458974,0.116746746,3.531468391493424
9697,hi,Efficient-VO,19,1,5.1526318,0.16046679,4.853954568935994
9698,hi,Efficient-VO,19,2,4.9159985,0.14450048,4.370990283726373
9699,hi,Efficient-VO,19,3,4.935264,0.14829837,4.485872400215133
9700,hi,Efficient-VO,19,4,5.0744014,0.17166822,5.19278630842234
9701,hi,Efficient-VO,19,5,5.150757,0.15659016,4.736690699275556
9702,hi,Efficient-VO,19,6,5.195324,0.15638265,4.730413463544934
9703,hi,Efficient-VO,19,7,5.354704,0.17026253,5.1502659186238855
9704,hi,Efficient-VO,19,8,5.136869,0.14951864,4.522784255398585
9705,hi,Efficient-VO,19,9,5.2830033,0.16273616,4.922600544956242
9706,hi,Efficient-VO,19,10,5.445845,0.15369725,4.649183142134904
9707,hi,Efficient-VO,19,11,5.428365,0.16531925,5.000737021540955
9708,hi,Efficient-VO,19,12,5.3587265,0.14847282,4.491149589609998
9709,hi,Efficient-VO,19,13,5.238988,0.15784998,4.774798814852851
9710,hi,Efficient-VO,19,14,5.1176524,0.14870514,4.498177392332519
9711,hi,Efficient-VO,19,15,4.988178,0.14527039,4.3942793097868105
9712,hi,Efficient-VO,19,16,5.422713,0.14363015,4.344663591711134
9713,hi,Efficient-VO,19,17,6.579823,0.19647422,5.943142504924645
9714,hi,Efficient-VO,19,18,1.4689311,0.036911193,1.1165254800718354
9715,hi,Efficient-VO,20,0,4.2156606,0.115544364,3.594897093474575
9716,hi,Efficient-VO,20,1,4.5526395,0.14005955,4.357630444616651
9717,hi,Efficient-VO,20,2,4.2869573,0.12974238,4.036635788449625
9718,hi,Efficient-VO,20,3,4.3638477,0.14800242,4.604754386699261
9719,hi,Efficient-VO,20,4,4.551833,0.14570397,4.533243481054587
9720,hi,Efficient-VO,20,5,4.7153125,0.14920916,4.642299487341282
9721,hi,Efficient-VO,20,6,4.7299714,0.14591534,4.5398203692813865
9722,hi,Efficient-VO,20,7,4.688206,0.14665101,4.562708800500318
9723,hi,Efficient-VO,20,8,4.6953735,0.14307891,4.451571107927758
9724,hi,Efficient-VO,20,9,4.6232686,0.14637403,4.55409090366232
9725,hi,Efficient-VO,20,10,4.6694193,0.14954886,4.652868815162694
9726,hi,Efficient-VO,20,11,4.7047424,0.14039631,4.368108119996776
9727,hi,Efficient-VO,20,12,4.9153924,0.14926822,4.644137435920216
9728,hi,Efficient-VO,20,13,4.758604,0.15102549,4.698810556237915
9729,hi,Efficient-VO,20,14,4.9004574,0.1563061,4.863105115333608
9730,hi,Efficient-VO,20,15,5.0857306,0.18960936,5.899258999372582
9731,hi,Efficient-VO,20,16,4.5472555,0.14173849,4.409866502240702
9732,hi,Efficient-VO,20,17,4.6425543,0.14563595,4.531127322682177
9733,hi,Efficient-VO,20,18,5.5955276,0.17372508,5.405056013107208
9734,hi,Efficient-VO,20,19,1.2378472,0.033530507,1.0432246262614715
9735,hi,Min-DL-Opt,10,0,7.213515,0.18432969,5.603137377665242
9736,hi,Min-DL-Opt,10,1,5.7589483,0.16000997,4.863882395425865
9737,hi,Min-DL-Opt,10,2,5.768653,0.16361614,4.97349992651457
9738,hi,Min-DL-Opt,10,3,5.69334,0.16671352,5.067652417182799
9739,hi,Min-DL-Opt,10,4,5.465494,0.16888803,5.1337517415426905
9740,hi,Min-DL-Opt,10,5,5.2888985,0.16116302,4.898931783923479
9741,hi,Min-DL-Opt,10,6,4.6990533,0.16857839,5.124338980340287
9742,hi,Min-DL-Opt,10,7,3.85109,0.14276414,4.339653991699351
9743,hi,Min-DL-Opt,10,8,1.7344018,0.09933921,3.0196504322432154
9744,hi,Min-DL-Opt,10,9,0.55222106,0.03595214,1.0928504942489785
9745,hi,Min-DL-Opt,11,0,6.8867254,0.1607575,5.098826387413842
9746,hi,Min-DL-Opt,11,1,5.883982,0.15709457,4.9826476365313095
9747,hi,Min-DL-Opt,11,2,5.7320304,0.15644854,4.962156863715253
9748,hi,Min-DL-Opt,11,3,5.7742352,0.16732533,5.307141608199186
9749,hi,Min-DL-Opt,11,4,5.653223,0.17222454,5.462531892205644
9750,hi,Min-DL-Opt,11,5,5.396325,0.15854207,5.028558576429692
9751,hi,Min-DL-Opt,11,6,5.1762056,0.15129086,4.798568283586039
9752,hi,Min-DL-Opt,11,7,4.2019215,0.12617663,4.002007335801976
9753,hi,Min-DL-Opt,11,8,3.6624928,0.12432188,3.943179488825187
9754,hi,Min-DL-Opt,11,9,1.3871262,0.07162082,2.2716335316845995
9755,hi,Min-DL-Opt,11,10,0.47490096,0.029300256,0.9293309420956856
9756,hi,Min-DL-Opt,12,0,6.6723175,0.1654598,5.681321601666811
9757,hi,Min-DL-Opt,12,1,5.2388754,0.14085734,4.836557971476652
9758,hi,Min-DL-Opt,12,2,5.5894523,0.15012184,5.154668618905253
9759,hi,Min-DL-Opt,12,3,5.1735196,0.1603745,5.506710572942102
9760,hi,Min-DL-Opt,12,4,5.245273,0.15834127,5.4368962711594335
9761,hi,Min-DL-Opt,12,5,5.056397,0.14639777,5.026797278106933
9762,hi,Min-DL-Opt,12,6,5.0847597,0.14819172,5.088395259315206
9763,hi,Min-DL-Opt,12,7,4.363137,0.13012213,4.467947160704582
9764,hi,Min-DL-Opt,12,8,4.113308,0.13143313,4.512962666825499
9765,hi,Min-DL-Opt,12,9,3.3507104,0.117349006,4.029362205151967
9766,hi,Min-DL-Opt,12,10,1.4293286,0.076405376,2.6234985132209907
9767,hi,Min-DL-Opt,12,11,0.44324785,0.026670847,0.9157853444512802
9768,hi,Min-DL-Opt,13,0,6.837591,0.15747832,5.279635715259033
9769,hi,Min-DL-Opt,13,1,5.7218647,0.14314131,4.7989713342566045
9770,hi,Min-DL-Opt,13,2,5.7547255,0.15803997,5.298465550025695
9771,hi,Min-DL-Opt,13,3,5.627834,0.1422595,4.769407569096161
9772,hi,Min-DL-Opt,13,4,5.5512195,0.15135024,5.07418511177835
9773,hi,Min-DL-Opt,13,5,5.2363253,0.14652188,4.912308558115322
9774,hi,Min-DL-Opt,13,6,5.467159,0.1527778,5.122045523280075
9775,hi,Min-DL-Opt,13,7,5.0872946,0.14744906,4.943393100886297
9776,hi,Min-DL-Opt,13,8,4.642014,0.12789564,4.287843107722583
9777,hi,Min-DL-Opt,13,9,4.1639457,0.13458315,4.512049109142482
9778,hi,Min-DL-Opt,13,10,3.6599262,0.12669286,4.247518528923135
9779,hi,Min-DL-Opt,13,11,1.3991293,0.0727372,2.4385952924381398
9780,hi,Min-DL-Opt,13,12,0.4493648,0.027686246,0.9282120849933178
9781,hi,Min-DL-Opt,14,0,6.5441494,0.14513414,4.78942622046554
9782,hi,Min-DL-Opt,14,1,5.72874,0.15728554,5.190423274499621
9783,hi,Min-DL-Opt,14,2,5.7597733,0.1570186,5.181614315649255
9784,hi,Min-DL-Opt,14,3,5.7792954,0.16100381,5.313125411165379
9785,hi,Min-DL-Opt,14,4,5.6469016,0.15611646,5.151842962782446
9786,hi,Min-DL-Opt,14,5,5.2672267,0.14098024,4.652348092517677
9787,hi,Min-DL-Opt,14,6,5.2548466,0.1444682,4.767451031726813
9788,hi,Min-DL-Opt,14,7,5.3714952,0.15065455,4.971600353390122
9789,hi,Min-DL-Opt,14,8,5.249974,0.15526171,5.123636189418014
9790,hi,Min-DL-Opt,14,9,4.6062098,0.13016059,4.295299176056023
9791,hi,Min-DL-Opt,14,10,4.278503,0.13387896,4.418006129088542
9792,hi,Min-DL-Opt,14,11,3.297097,0.118293405,3.9036822397754674
9793,hi,Min-DL-Opt,14,12,1.4501467,0.08112877,2.6772494870936416
9794,hi,Min-DL-Opt,14,13,0.47370043,0.032047175,1.0575568412860186
9795,hi,Min-DL-Opt,15,0,7.4843826,0.1568789,5.181755659741995
9796,hi,Min-DL-Opt,15,1,5.630312,0.15008456,4.957336429005463
9797,hi,Min-DL-Opt,15,2,5.152051,0.14284597,4.718243561689237
9798,hi,Min-DL-Opt,15,3,5.3968124,0.15863994,5.23992266972737
9799,hi,Min-DL-Opt,15,4,5.1532135,0.15234518,5.032005272048801
9800,hi,Min-DL-Opt,15,5,5.316803,0.16028826,5.2943679835441575
9801,hi,Min-DL-Opt,15,6,5.2617354,0.16034953,5.296391239420459
9802,hi,Min-DL-Opt,15,7,5.2476563,0.1592648,5.260562561341119
9803,hi,Min-DL-Opt,15,8,5.2567773,0.16636229,5.494994326062943
9804,hi,Min-DL-Opt,15,9,4.793473,0.15168485,5.010194097080525
9805,hi,Min-DL-Opt,15,10,4.491187,0.14932805,4.932348693135277
9806,hi,Min-DL-Opt,15,11,4.0204334,0.14433019,4.767268002916905
9807,hi,Min-DL-Opt,15,12,3.3026414,0.123509504,4.079554557690772
9808,hi,Min-DL-Opt,15,13,1.3420855,0.078718066,2.600080466411788
9809,hi,Min-DL-Opt,15,14,0.43174925,0.029061705,0.9599164924581852
9810,hi,Min-DL-Opt,16,0,6.5763006,0.14712974,5.000247177063509
9811,hi,Min-DL-Opt,16,1,5.5692563,0.15721202,5.3428957936102925
9812,hi,Min-DL-Opt,16,2,5.381176,0.14851567,5.04734883223645
9813,hi,Min-DL-Opt,16,3,5.338216,0.14019753,4.7646535373020615
9814,hi,Min-DL-Opt,16,4,5.46515,0.15040419,5.111529675534057
9815,hi,Min-DL-Opt,16,5,5.2355185,0.14551002,4.945200580953741
9816,hi,Min-DL-Opt,16,6,4.9567285,0.15262061,5.186855658218752
9817,hi,Min-DL-Opt,16,7,5.0756264,0.14881632,5.057565788905329
9818,hi,Min-DL-Opt,16,8,4.9941387,0.13761051,4.676732854842253
9819,hi,Min-DL-Opt,16,9,4.9596753,0.14429598,4.903940732014044
9820,hi,Min-DL-Opt,16,10,5.0376782,0.14852113,5.047533530064505
9821,hi,Min-DL-Opt,16,11,4.4639964,0.13449885,4.570982590699682
9822,hi,Min-DL-Opt,16,12,3.9298873,0.12009626,4.081505810312777
9823,hi,Min-DL-Opt,16,13,3.1544468,0.119856246,4.073349350559784
9824,hi,Min-DL-Opt,16,14,1.2152587,0.06279163,2.133991985033198
9825,hi,Min-DL-Opt,16,15,0.41321006,0.026441295,0.8986150823715398
9826,hi,Min-DL-Opt,17,0,7.21024,0.15918303,5.00351521882572
9827,hi,Min-DL-Opt,17,1,5.85004,0.15492465,4.869663571784841
9828,hi,Min-DL-Opt,17,2,6.0544944,0.1792328,5.63372920075935
9829,hi,Min-DL-Opt,17,3,5.7793107,0.15820831,4.97287768814171
9830,hi,Min-DL-Opt,17,4,6.044897,0.18634577,5.857307451711017
9831,hi,Min-DL-Opt,17,5,5.789916,0.16535303,5.1974536679404135
9832,hi,Min-DL-Opt,17,6,5.527824,0.16656116,5.23542808442545
9833,hi,Min-DL-Opt,17,7,5.556707,0.1642552,5.162946469194083
9834,hi,Min-DL-Opt,17,8,5.4878564,0.16588785,5.21426424191227
9835,hi,Min-DL-Opt,17,9,5.4370384,0.14851719,4.668261192411285
9836,hi,Min-DL-Opt,17,10,5.43507,0.15724616,4.942634596272845
9837,hi,Min-DL-Opt,17,11,5.0971513,0.15478885,4.8653956659101
9838,hi,Min-DL-Opt,17,12,4.3661156,0.13563877,4.263461147555801
9839,hi,Min-DL-Opt,17,13,4.2184777,0.12883663,4.04965320092886
9840,hi,Min-DL-Opt,17,14,3.5373728,0.13054676,4.103406970055912
9841,hi,Min-DL-Opt,17,15,1.3386217,0.0757619,2.381383369582579
9842,hi,Min-DL-Opt,17,16,0.45967546,0.030996593,0.9742994014487314
9843,hi,Min-DL-Opt,18,0,7.2301197,0.16235861,5.067045784570841
9844,hi,Min-DL-Opt,18,1,6.1257453,0.1711291,5.3407628374618605
9845,hi,Min-DL-Opt,18,2,6.031263,0.16670784,5.20278069623987
9846,hi,Min-DL-Opt,18,3,5.9293437,0.1567315,4.891429630799084
9847,hi,Min-DL-Opt,18,4,6.0444155,0.17019108,5.3114885851218725
9848,hi,Min-DL-Opt,18,5,5.6059017,0.1560897,4.871399262909315
9849,hi,Min-DL-Opt,18,6,5.3845577,0.14964034,4.670121084436598
9850,hi,Min-DL-Opt,18,7,5.422572,0.15423939,4.813653044893455
9851,hi,Min-DL-Opt,18,8,5.4131007,0.15968642,4.983649198330683
9852,hi,Min-DL-Opt,18,9,5.3139663,0.15594086,4.866754167923943
9853,hi,Min-DL-Opt,18,10,5.054809,0.14062445,4.388744780189716
9854,hi,Min-DL-Opt,18,11,5.2151904,0.14777409,4.611877603974827
9855,hi,Min-DL-Opt,18,12,5.0456705,0.14792797,4.6166802503413
9856,hi,Min-DL-Opt,18,13,4.528869,0.15691723,4.897225224700633
9857,hi,Min-DL-Opt,18,14,4.2583733,0.14311713,4.466538583132385
9858,hi,Min-DL-Opt,18,15,3.4989557,0.1343324,4.19237644448006
9859,hi,Min-DL-Opt,18,16,1.4443331,0.07937631,2.477253074663328
9860,hi,Min-DL-Opt,18,17,0.4691792,0.031516373,0.9835935247662696
9861,hi,Min-DL-Opt,19,0,7.0406265,0.17749986,5.360378322822618
9862,hi,Min-DL-Opt,19,1,5.6646705,0.16185421,4.887889783714588
9863,hi,Min-DL-Opt,19,2,5.6696887,0.15974165,4.82409250662816
9864,hi,Min-DL-Opt,19,3,5.6144967,0.15412174,4.654374751409543
9865,hi,Min-DL-Opt,19,4,5.7545223,0.17533202,5.294910996515819
9866,hi,Min-DL-Opt,19,5,5.59554,0.16317032,4.927635699706898
9867,hi,Min-DL-Opt,19,6,5.3330393,0.1610858,4.8646846927842775
9868,hi,Min-DL-Opt,19,7,5.169506,0.14523886,4.386117618948993
9869,hi,Min-DL-Opt,19,8,5.487202,0.15828484,4.780097614696
9870,hi,Min-DL-Opt,19,9,5.7348022,0.18285488,5.522096195180229
9871,hi,Min-DL-Opt,19,10,5.292876,0.16091658,4.859574041596325
9872,hi,Min-DL-Opt,19,11,5.334715,0.164745,4.975189929745745
9873,hi,Min-DL-Opt,19,12,5.337726,0.15880617,4.795841121853612
9874,hi,Min-DL-Opt,19,13,5.188649,0.14642037,4.421798176598807
9875,hi,Min-DL-Opt,19,14,4.8579783,0.15214427,4.594656105756171
9876,hi,Min-DL-Opt,19,15,4.2887564,0.14247453,4.302636438043528
9877,hi,Min-DL-Opt,19,16,3.4204836,0.13781182,4.161825271405462
9878,hi,Min-DL-Opt,19,17,1.467662,0.078065,2.357511196760294
9879,hi,Min-DL-Opt,19,18,0.53697693,0.03760162,1.135544057047328
9880,hi,Min-DL-Opt,20,0,6.4105897,0.15810038,4.908755766902095
9881,hi,Min-DL-Opt,20,1,5.3889565,0.1566199,4.862789576414261
9882,hi,Min-DL-Opt,20,2,5.1500044,0.1462245,4.540029527160358
9883,hi,Min-DL-Opt,20,3,5.2605314,0.15735815,4.885711126232987
9884,hi,Min-DL-Opt,20,4,5.097731,0.16261001,5.048772398649708
9885,hi,Min-DL-Opt,20,5,4.8983517,0.1505243,4.6735311199518375
9886,hi,Min-DL-Opt,20,6,4.8457975,0.15860227,4.924338707503935
9887,hi,Min-DL-Opt,20,7,4.978726,0.17336696,5.382758099164035
9888,hi,Min-DL-Opt,20,8,4.7065372,0.15798053,4.905034438654818
9889,hi,Min-DL-Opt,20,9,5.0036736,0.16214523,5.034341623203169
9890,hi,Min-DL-Opt,20,10,4.907227,0.14479235,4.495563342350212
9891,hi,Min-DL-Opt,20,11,4.7250104,0.14223559,4.416180194982021
9892,hi,Min-DL-Opt,20,12,4.891903,0.15714902,4.879217535915585
9893,hi,Min-DL-Opt,20,13,4.740825,0.16805944,5.217968013302046
9894,hi,Min-DL-Opt,20,14,4.3980155,0.1373343,4.264003096837739
9895,hi,Min-DL-Opt,20,15,3.921877,0.13484956,4.186856072775024
9896,hi,Min-DL-Opt,20,16,3.7369072,0.12177013,3.7807615631945786
9897,hi,Min-DL-Opt,20,17,3.030353,0.11368678,3.529786589594869
9898,hi,Min-DL-Opt,20,18,1.2134392,0.069116265,2.1459460809375352
9899,hi,Min-DL-Opt,20,19,0.416551,0.030539475,0.9482003196639502
9900,hi,Min-DL-Loc,10,0,5.081698,0.16831231,5.119018994743865
9901,hi,Min-DL-Loc,10,1,6.44227,0.15898958,4.835479303056609
9902,hi,Min-DL-Loc,10,2,5.3146353,0.15663148,4.763760766074453
9903,hi,Min-DL-Loc,10,3,4.634507,0.14073026,4.280143787022362
9904,hi,Min-DL-Loc,10,4,5.2851562,0.17267692,5.251763736996336
9905,hi,Min-DL-Loc,10,5,4.9872227,0.1566311,4.763748518204921
9906,hi,Min-DL-Loc,10,6,5.797076,0.16013029,4.870172732747884
9907,hi,Min-DL-Loc,10,7,6.213401,0.18932477,5.758088146160261
9908,hi,Min-DL-Loc,10,8,5.113257,0.17232314,5.241003171057065
9909,hi,Min-DL-Loc,10,9,1.0311555,0.04959538,1.5083845848115096
9910,hi,Min-DL-Loc,11,0,4.4012456,0.12970462,4.109815179272683
9911,hi,Min-DL-Loc,11,1,6.4059677,0.13660298,4.3283962252222095
9912,hi,Min-DL-Loc,11,2,5.236684,0.14868477,4.711219278660618
9913,hi,Min-DL-Loc,11,3,4.7532735,0.14065053,4.456646828891699
9914,hi,Min-DL-Loc,11,4,5.013202,0.14931513,4.731193378790677
9915,hi,Min-DL-Loc,11,5,5.1905293,0.16486706,5.22397104846204
9916,hi,Min-DL-Loc,11,6,5.505147,0.16655271,5.277382297247745
9917,hi,Min-DL-Loc,11,7,5.6099043,0.1601824,5.075532879351029
9918,hi,Min-DL-Loc,11,8,6.294021,0.16286992,5.160689208131405
9919,hi,Min-DL-Loc,11,9,5.370159,0.17756405,5.626287714369962
9920,hi,Min-DL-Loc,11,10,1.0023623,0.043861527,1.3897945886241234
9921,hi,Min-DL-Loc,12,0,4.2795434,0.13174176,4.527395444424936
9922,hi,Min-DL-Loc,12,1,6.2731256,0.14215714,4.885326750028199
9923,hi,Min-DL-Loc,12,2,4.927137,0.13843982,4.757578168466154
9924,hi,Min-DL-Loc,12,3,4.482857,0.13273777,4.5616236886499655
9925,hi,Min-DL-Loc,12,4,4.806177,0.14963253,5.142223718270377
9926,hi,Min-DL-Loc,12,5,4.7907095,0.13885446,4.771828510949075
9927,hi,Min-DL-Loc,12,6,4.8485684,0.14169584,4.869473930458514
9928,hi,Min-DL-Loc,12,7,5.007194,0.14976275,5.1466988081460014
9929,hi,Min-DL-Loc,12,8,5.432678,0.16510811,5.674052906044044
9930,hi,Min-DL-Loc,12,9,5.665168,0.15288192,5.253891357932191
9931,hi,Min-DL-Loc,12,10,4.9957495,0.15656571,5.38048732125449
9932,hi,Min-DL-Loc,12,11,0.8138572,0.0369006,1.2681142162290469
9933,hi,Min-DL-Loc,13,0,4.389116,0.12226356,4.10448784227137
9934,hi,Min-DL-Loc,13,1,6.6634054,0.136286,4.575233142111042
9935,hi,Min-DL-Loc,13,2,5.2591987,0.13920288,4.67315495082486
9936,hi,Min-DL-Loc,13,3,4.806772,0.13789824,4.629356959589492
9937,hi,Min-DL-Loc,13,4,4.5825896,0.12566404,4.218645099166958
9938,hi,Min-DL-Loc,13,5,4.871876,0.13884726,4.661216767044481
9939,hi,Min-DL-Loc,13,6,5.1602383,0.14416516,4.839742844487884
9940,hi,Min-DL-Loc,13,7,5.5418267,0.16042875,5.385724796244446
9941,hi,Min-DL-Loc,13,8,5.45479,0.14056195,4.718780095402043
9942,hi,Min-DL-Loc,13,9,5.6042657,0.14716174,4.940340011806103
9943,hi,Min-DL-Loc,13,10,6.100175,0.16412589,5.509840855787701
9944,hi,Min-DL-Loc,13,11,5.4386644,0.16891263,5.670535910816468
9945,hi,Min-DL-Loc,13,12,0.8938352,0.039977957,1.342092893301469
9946,hi,Min-DL-Loc,14,0,4.2788315,0.118269965,3.904700530089464
9947,hi,Min-DL-Loc,14,1,6.4623327,0.13955584,4.60745663539803
9948,hi,Min-DL-Loc,14,2,5.158613,0.14143936,4.669641425195224
9949,hi,Min-DL-Loc,14,3,4.658245,0.122703925,4.051088507955831
9950,hi,Min-DL-Loc,14,4,4.9037595,0.14320031,4.7277792354002885
9951,hi,Min-DL-Loc,14,5,4.97421,0.14768861,4.875961416650469
9952,hi,Min-DL-Loc,14,6,5.1954765,0.14910586,4.922751934869332
9953,hi,Min-DL-Loc,14,7,5.122986,0.155337,5.128474470434248
9954,hi,Min-DL-Loc,14,8,5.499155,0.15103863,4.98656262645121
9955,hi,Min-DL-Loc,14,9,5.6741447,0.1587038,5.239629711822225
9956,hi,Min-DL-Loc,14,10,5.7100844,0.16114436,5.320204742903644
9957,hi,Min-DL-Loc,14,11,5.981565,0.14767718,4.875584344868987
9958,hi,Min-DL-Loc,14,12,5.554277,0.15754117,5.201244920747457
9959,hi,Min-DL-Loc,14,13,0.94815457,0.041569576,1.37242563024546
9960,hi,Min-DL-Loc,15,0,4.559894,0.13928436,4.587934839127912
9961,hi,Min-DL-Loc,15,1,6.3758726,0.13182454,4.342213525805898
9962,hi,Min-DL-Loc,15,2,5.152339,0.13738592,4.525401100580789
9963,hi,Min-DL-Loc,15,3,4.8000593,0.15449779,5.089054725223007
9964,hi,Min-DL-Loc,15,4,4.696443,0.1453633,4.788170665633029
9965,hi,Min-DL-Loc,15,5,4.768625,0.1558543,5.133737678138791
9966,hi,Min-DL-Loc,15,6,5.011832,0.14736243,4.854020482790968
9967,hi,Min-DL-Loc,15,7,4.8485727,0.14058661,4.630829626970806
9968,hi,Min-DL-Loc,15,8,5.268981,0.15308508,5.0425214748560485
9969,hi,Min-DL-Loc,15,9,5.649331,0.15636377,5.150518962606
9970,hi,Min-DL-Loc,15,10,5.4581637,0.16557078,5.453792338732207
9971,hi,Min-DL-Loc,15,11,5.625063,0.17237346,5.6778680827392165
9972,hi,Min-DL-Loc,15,12,5.9770474,0.16235825,5.347972980023643
9973,hi,Min-DL-Loc,15,13,5.2764144,0.15681355,5.165333857200562
9974,hi,Min-DL-Loc,15,14,0.8372947,0.035900127,1.1825264487081677
9975,hi,Min-DL-Loc,16,0,4.4807997,0.12894633,4.395538351904018
9976,hi,Min-DL-Loc,16,1,6.2581744,0.1378632,4.699497692345582
9977,hi,Min-DL-Loc,16,2,5.0964875,0.14027196,4.781607527018047
9978,hi,Min-DL-Loc,16,3,4.408148,0.12905279,4.3991672817005325
9979,hi,Min-DL-Loc,16,4,4.4890475,0.13515869,4.607305808028731
9980,hi,Min-DL-Loc,16,5,4.6163173,0.127148,4.334236629388313
9981,hi,Min-DL-Loc,16,6,4.65178,0.13994393,4.77042587786982
9982,hi,Min-DL-Loc,16,7,4.861666,0.1359959,4.6358449251139024
9983,hi,Min-DL-Loc,16,8,5.1609983,0.1484251,5.059532581862381
9984,hi,Min-DL-Loc,16,9,5.3038197,0.15274285,5.206716365018438
9985,hi,Min-DL-Loc,16,10,5.394748,0.13954504,4.756828428115104
9986,hi,Min-DL-Loc,16,11,5.1346784,0.14242482,4.854994518540441
9987,hi,Min-DL-Loc,16,12,5.4196153,0.15809175,5.389050661370812
9988,hi,Min-DL-Loc,16,13,5.9657426,0.1594859,5.436574851906598
9989,hi,Min-DL-Loc,16,14,5.5932803,0.15982252,5.448049345189999
9990,hi,Min-DL-Loc,16,15,0.8581853,0.035312533,1.2037377748816689
9991,hi,Min-DL-Loc,17,0,4.7309713,0.14739874,4.633105925271135
9992,hi,Min-DL-Loc,17,1,6.77666,0.13656507,4.292577157634954
9993,hi,Min-DL-Loc,17,2,5.432922,0.15382022,4.834948708353452
9994,hi,Min-DL-Loc,17,3,4.9024115,0.14236517,4.474888642860982
9995,hi,Min-DL-Loc,17,4,4.905324,0.13564496,4.2636555861592536
9996,hi,Min-DL-Loc,17,5,5.0911117,0.15117896,4.751927426831664
9997,hi,Min-DL-Loc,17,6,5.213666,0.15510587,4.875360056812634
9998,hi,Min-DL-Loc,17,7,5.1942363,0.14020756,4.407069759045867
9999,hi,Min-DL-Loc,17,8,5.2626224,0.15038812,4.727069710521189
10000,hi,Min-DL-Loc,17,9,5.7177334,0.1630051,5.123652575752023
10001,hi,Min-DL-Loc,17,10,5.8307247,0.17899589,5.626282822476298
10002,hi,Min-DL-Loc,17,11,5.8981466,0.16217501,5.097560983899311
10003,hi,Min-DL-Loc,17,12,5.553024,0.15824951,4.974172667142912
10004,hi,Min-DL-Loc,17,13,6.3504257,0.1749085,5.4978054330770565
10005,hi,Min-DL-Loc,17,14,6.4753575,0.1679886,5.280296222572656
10006,hi,Min-DL-Loc,17,15,5.8507853,0.16861512,5.299989332802047
10007,hi,Min-DL-Loc,17,16,0.9334627,0.039590638,1.2444314496065287
10008,hi,Min-DL-Loc,18,0,4.942283,0.13357612,4.166632991113616
10009,hi,Min-DL-Loc,18,1,7.0933146,0.16103691,5.023216183122695
10010,hi,Min-DL-Loc,18,2,5.5983467,0.14833575,4.627029509457674
10011,hi,Min-DL-Loc,18,3,5.3271394,0.15637119,4.87767815827816
10012,hi,Min-DL-Loc,18,4,5.104229,0.15191904,4.7388022554569815
10013,hi,Min-DL-Loc,18,5,5.229673,0.16555299,5.164085860569168
10014,hi,Min-DL-Loc,18,6,5.2251673,0.1587607,4.952214140216023
10015,hi,Min-DL-Loc,18,7,5.011526,0.1353283,4.221288366730953
10016,hi,Min-DL-Loc,18,8,5.1203866,0.15721454,4.903984885680162
10017,hi,Min-DL-Loc,18,9,5.2013383,0.14027628,4.375630875705722
10018,hi,Min-DL-Loc,18,10,5.502857,0.15321693,4.779287580587259
10019,hi,Min-DL-Loc,18,11,5.624627,0.15353498,4.789208013809582
10020,hi,Min-DL-Loc,18,12,5.8937035,0.1626458,5.073401918497312
10021,hi,Min-DL-Loc,18,13,5.6389823,0.15368049,4.793747505292687
10022,hi,Min-DL-Loc,18,14,5.739844,0.14718245,4.5910542076236425
10023,hi,Min-DL-Loc,18,15,6.3177276,0.15617177,4.871458077658498
10024,hi,Min-DL-Loc,18,16,5.8885612,0.17134358,5.344711277259871
10025,hi,Min-DL-Loc,18,17,0.95118195,0.043211713,1.347900738739895
10026,hi,Min-DL-Loc,19,0,5.123529,0.14045314,4.248562559307406
10027,hi,Min-DL-Loc,19,1,7.066955,0.15910965,4.812902524306195
10028,hi,Min-DL-Loc,19,2,5.290693,0.14105952,4.266904689206628
10029,hi,Min-DL-Loc,19,3,5.111006,0.15065323,4.557104702837673
10030,hi,Min-DL-Loc,19,4,5.0290937,0.15864596,4.798876660991118
10031,hi,Min-DL-Loc,19,5,5.251879,0.15993503,4.837868942825663
10032,hi,Min-DL-Loc,19,6,5.1187015,0.16113465,4.874156654749593
10033,hi,Min-DL-Loc,19,7,5.0898542,0.15446937,4.672538454229922
10034,hi,Min-DL-Loc,19,8,5.5636964,0.16719243,5.057398601359532
10035,hi,Min-DL-Loc,19,9,5.368278,0.15514033,4.692834197878114
10036,hi,Min-DL-Loc,19,10,5.3340645,0.16205084,4.901870815480705
10037,hi,Min-DL-Loc,19,11,6.077021,0.17221126,5.209212906077324
10038,hi,Min-DL-Loc,19,12,5.8696017,0.16577548,5.014536883179743
10039,hi,Min-DL-Loc,19,13,5.664768,0.1580158,4.77981497942422
10040,hi,Min-DL-Loc,19,14,5.4891043,0.14670448,4.4376588079376
10041,hi,Min-DL-Loc,19,15,5.816378,0.16185017,4.895800451518025
10042,hi,Min-DL-Loc,19,16,6.1470904,0.16524406,4.998462318198942
10043,hi,Min-DL-Loc,19,17,5.776118,0.16914149,5.116355424265426
