,language,variant,sentence_len,sentence_pos,delta_surpmean,delta_surpsem,delta_surpstd
8683,fr,Real,17,12,3.7293046,0.12354272,3.949504303968368
8684,fr,Real,17,13,3.8711772,0.12728746,4.069219083182848
8685,fr,Real,17,14,3.7444415,0.12413868,3.968556666271858
8686,fr,Real,17,15,4.6367054,0.14840108,4.744195096173144
8687,fr,Real,17,16,4.7684913,0.164273,5.251599929861489
8688,fr,Real,18,0,2.9144602,0.11215669,3.405576532136805
8689,fr,Real,18,1,3.275974,0.10188735,3.2348233716125927
8690,fr,Real,18,2,3.5161645,0.122810185,3.899102425407445
8691,fr,Real,18,3,3.6519408,0.13387789,4.250491174578007
8692,fr,Real,18,4,3.6621423,0.13704571,4.35106693753407
8693,fr,Real,18,5,3.580234,0.1267325,4.023632028664957
8694,fr,Real,18,6,3.5602942,0.112917624,3.585023540886961
8695,fr,Real,18,7,3.8389313,0.13395716,4.253007814889693
8696,fr,Real,18,8,4.042814,0.14229335,4.517673782433729
8697,fr,Real,18,9,3.9133842,0.13811089,4.384884773370945
8698,fr,Real,18,10,3.7416112,0.12348489,3.920523641021717
8699,fr,Real,18,11,3.6685126,0.1211171,3.845348799590493
8700,fr,Real,18,12,3.7098112,0.1282135,4.070652354021309
8701,fr,Real,18,13,3.6536934,0.12440478,3.949729329110929
8702,fr,Real,18,14,3.9162853,0.12930284,4.105238100105825
8703,fr,Real,18,15,3.8479068,0.13694115,4.347746888945458
8704,fr,Real,18,16,4.7870817,0.16501297,5.238999487517127
8705,fr,Real,18,17,5.0242834,0.18265776,5.799204497706304
8706,fr,Real,19,0,2.9927516,0.11385743,3.3563812907923563
8707,fr,Real,19,1,3.6773777,0.11569884,3.597843228112893
8708,fr,Real,19,2,3.837349,0.14109802,4.387671727538614
8709,fr,Real,19,3,3.895352,0.13454784,4.183983994538885
8710,fr,Real,19,4,3.8187945,0.13500638,4.198242724355548
8711,fr,Real,19,5,3.4912527,0.12611912,3.921879099771491
8712,fr,Real,19,6,3.7899237,0.1249194,3.884571690548718
8713,fr,Real,19,7,3.8407655,0.13410662,4.170263154687402
8714,fr,Real,19,8,3.9193954,0.13665268,4.249436821934839
8715,fr,Real,19,9,4.007947,0.15156992,4.7133126590752985
8716,fr,Real,19,10,3.9838145,0.14440227,4.490422684443573
8717,fr,Real,19,11,4.0411925,0.1402721,4.361988551865531
8718,fr,Real,19,12,4.0976453,0.13980179,4.347363488274264
8719,fr,Real,19,13,3.849778,0.13081531,4.067914505698164
8720,fr,Real,19,14,3.5602357,0.11795444,3.6679847571801183
8721,fr,Real,19,15,4.069621,0.14867193,4.623194607587104
8722,fr,Real,19,16,3.9985175,0.13780701,4.285332720285977
8723,fr,Real,19,17,4.491548,0.16118999,5.012464674320253
8724,fr,Real,19,18,4.898472,0.17922753,5.573371149028948
8725,fr,Real,20,0,3.0756204,0.11587014,3.407843111070031
8726,fr,Real,20,1,3.5236738,0.12096161,3.736127703775142
8727,fr,Real,20,2,3.337636,0.107034124,3.305951211616021
8728,fr,Real,20,3,3.7771492,0.13017909,4.020827448544594
8729,fr,Real,20,4,3.7111514,0.12966864,4.005061086997362
8730,fr,Real,20,5,3.5236878,0.11726753,3.622029106334705
8731,fr,Real,20,6,3.7609625,0.12999949,4.01527983095513
8732,fr,Real,20,7,4.15228,0.13873392,4.285058931572632
8733,fr,Real,20,8,4.0725145,0.14187661,4.382127293372936
8734,fr,Real,20,9,3.796948,0.13246712,4.091497446708568
8735,fr,Real,20,10,4.0770497,0.14252733,4.4022259547258
8736,fr,Real,20,11,3.942937,0.13959044,4.311514600900054
8737,fr,Real,20,12,3.8215148,0.12875898,3.9769645073719055
8738,fr,Real,20,13,3.8796387,0.13371795,4.130131723330648
8739,fr,Real,20,14,3.9318843,0.13291748,4.105407760441996
8740,fr,Real,20,15,4.0099416,0.13950498,4.308875355238448
8741,fr,Real,20,16,3.884576,0.13807793,4.2647979049204015
8742,fr,Real,20,17,3.885271,0.16252713,5.019957613535355
8743,fr,Real,20,18,4.488113,0.17080514,5.275639637443871
8744,fr,Real,20,19,4.716425,0.17603981,5.437322789668391
8745,fr,Reverse,10,0,8.203742,0.19133009,4.99661019050184
8746,fr,Reverse,10,1,6.1789017,0.16785838,4.593925489601397
8747,fr,Reverse,10,2,4.4645066,0.15899253,4.351285856267149
8748,fr,Reverse,10,3,4.684379,0.14957497,4.093547355537738
8749,fr,Reverse,10,4,4.488425,0.16427764,4.495928347125189
8750,fr,Reverse,10,5,4.3964615,0.14834215,4.059808019207932
8751,fr,Reverse,10,6,4.180494,0.13691458,3.747060069103557
8752,fr,Reverse,10,7,4.437571,0.17218271,4.71227292790703
8753,fr,Reverse,10,8,4.019831,0.15649042,4.282808156380907
8754,fr,Reverse,10,9,2.295776,0.1521758,4.1647269041683215
8755,fr,Reverse,11,0,8.452472,0.20902008,5.662862832101893
8756,fr,Reverse,11,1,6.413053,0.17671618,5.001411625677681
8757,fr,Reverse,11,2,4.4321384,0.1560947,4.417783090290032
8758,fr,Reverse,11,3,4.803111,0.15602688,4.415863839434761
8759,fr,Reverse,11,4,4.9863935,0.1695766,4.799347692628781
8760,fr,Reverse,11,5,4.5197906,0.1544029,4.369902389697952
8761,fr,Reverse,11,6,4.520871,0.15079269,4.267726002628744
8762,fr,Reverse,11,7,4.5711603,0.15896647,4.499060160043505
8763,fr,Reverse,11,8,4.5020876,0.16867435,4.773811755717305
8764,fr,Reverse,11,9,3.9038382,0.15332386,4.339363329404948
8765,fr,Reverse,11,10,2.0433702,0.12953097,3.665978061877444
8766,fr,Reverse,12,0,8.28755,0.18188412,5.217887512872493
8767,fr,Reverse,12,1,6.275486,0.14970158,4.582433998752798
8768,fr,Reverse,12,2,4.2372346,0.16208543,4.961508910479544
8769,fr,Reverse,12,3,4.713187,0.13896325,4.253728399321203
8770,fr,Reverse,12,4,4.5534334,0.16141535,4.940997735101624
8771,fr,Reverse,12,5,4.2214155,0.13172473,4.0321543624886775
8772,fr,Reverse,12,6,4.251979,0.14053541,4.301852960828606
8773,fr,Reverse,12,7,4.2704186,0.1544913,4.729049337466591
8774,fr,Reverse,12,8,4.0448685,0.14657559,4.486745159352963
8775,fr,Reverse,12,9,4.54724,0.1691816,5.17872567911646
8776,fr,Reverse,12,10,3.955427,0.14234044,4.357105870568977
8777,fr,Reverse,12,11,2.2816339,0.13156496,4.027263169573777
8778,fr,Reverse,13,0,8.217412,0.17704344,5.161658385255034
8779,fr,Reverse,13,1,6.294423,0.15580791,4.787132961537828
8780,fr,Reverse,13,2,4.435928,0.15206107,4.672013367922074
8781,fr,Reverse,13,3,4.793041,0.14510673,4.458343741769398
8782,fr,Reverse,13,4,4.8349257,0.13879293,4.2643551458840125
8783,fr,Reverse,13,5,4.6402807,0.14155987,4.349368122837955
8784,fr,Reverse,13,6,4.652227,0.13792735,4.2377607801708645
8785,fr,Reverse,13,7,4.9236035,0.1376805,4.230175960267414
8786,fr,Reverse,13,8,4.796523,0.147923,4.544872081631194
8787,fr,Reverse,13,9,4.394502,0.13689987,4.2061918152197455
8788,fr,Reverse,13,10,4.2475715,0.12828119,3.9413862305931295
8789,fr,Reverse,13,11,3.722986,0.12334836,3.789827382590897
8790,fr,Reverse,13,12,1.7775317,0.09779074,3.004579753928677
8791,fr,Reverse,14,0,8.097231,0.15616882,4.606318883597182
8792,fr,Reverse,14,1,6.2505364,0.13667218,4.282879696880255
8793,fr,Reverse,14,2,4.4285893,0.1444105,4.525374606622515
8794,fr,Reverse,14,3,5.019895,0.15388997,4.822431786016431
8795,fr,Reverse,14,4,4.799464,0.14256306,4.467481548925477
8796,fr,Reverse,14,5,4.799347,0.14566581,4.56471203113596
8797,fr,Reverse,14,6,4.8013477,0.14208598,4.452531441947402
8798,fr,Reverse,14,7,4.49674,0.12387772,3.881941104389524
8799,fr,Reverse,14,8,4.2828045,0.13140836,4.117927962992925
8800,fr,Reverse,14,9,4.5184417,0.13485542,4.225947832853052
8801,fr,Reverse,14,10,4.35967,0.1356505,4.250863409662259
8802,fr,Reverse,14,11,4.3452997,0.13517483,4.235957204418322
8803,fr,Reverse,14,12,3.8092668,0.13252974,4.153068719638962
8804,fr,Reverse,14,13,1.9825567,0.11939644,3.7415117938576943
8805,fr,Reverse,15,0,8.159813,0.16026178,4.773003352588916
8806,fr,Reverse,15,1,6.271705,0.15270929,4.743830306288989
8807,fr,Reverse,15,2,4.2954245,0.15029418,4.66880616312629
8808,fr,Reverse,15,3,4.870461,0.14407372,4.475571090816468
8809,fr,Reverse,15,4,4.756034,0.13261908,4.119738196500691
8810,fr,Reverse,15,5,4.5979266,0.13522862,4.20080236890966
8811,fr,Reverse,15,6,4.8415275,0.13274628,4.123690011399181
8812,fr,Reverse,15,7,4.911553,0.14484991,4.499682824372566
8813,fr,Reverse,15,8,5.056858,0.15736322,4.8884019429729975
8814,fr,Reverse,15,9,4.662959,0.14502567,4.505142498718232
8815,fr,Reverse,15,10,4.5097427,0.13110442,4.07268699560987
8816,fr,Reverse,15,11,4.208938,0.12180529,3.783814064972725
8817,fr,Reverse,15,12,3.977029,0.12803757,3.97741658163572
8818,fr,Reverse,15,13,3.7358322,0.12774238,3.9682467430979456
8819,fr,Reverse,15,14,1.9869312,0.11747405,3.649266773884084
8820,fr,Reverse,16,0,8.143415,0.16758351,5.024711637162412
8821,fr,Reverse,16,1,6.245568,0.13601641,4.326946883026076
8822,fr,Reverse,16,2,4.2245665,0.13834208,4.400930822133566
8823,fr,Reverse,16,3,4.7784557,0.1343467,4.273829812413863
8824,fr,Reverse,16,4,4.640389,0.13332266,4.2412534917166935
8825,fr,Reverse,16,5,4.731732,0.14304133,4.550423317461765
8826,fr,Reverse,16,6,4.786995,0.14776763,4.7007757675683886
8827,fr,Reverse,16,7,4.7360973,0.15056732,4.789839815701334
8828,fr,Reverse,16,8,4.6395607,0.13810323,4.393332615175848
8829,fr,Reverse,16,9,4.559083,0.12617324,4.013816473233322
8830,fr,Reverse,16,10,4.337437,0.113436796,3.608645549802192
8831,fr,Reverse,16,11,4.23802,0.1215816,3.8677474648090913
8832,fr,Reverse,16,12,4.2503967,0.12461494,3.964243993970073
8833,fr,Reverse,16,13,4.191141,0.13491347,4.291860397473434
8834,fr,Reverse,16,14,3.7432816,0.11937495,3.7975497626648846
8835,fr,Reverse,16,15,1.9006276,0.112424515,3.5764426100416222
8836,fr,Reverse,17,0,8.020516,0.15298338,4.647775356485609
8837,fr,Reverse,17,1,6.3841743,0.13547409,4.330934556633389
8838,fr,Reverse,17,2,4.306524,0.13065241,4.17679227527567
8839,fr,Reverse,17,3,4.7895083,0.13350289,4.267918467732122
8840,fr,Reverse,17,4,4.900779,0.13198042,4.219247041839511
8841,fr,Reverse,17,5,4.5694838,0.12700798,4.060284266202105
8842,fr,Reverse,17,6,4.6885734,0.14054091,4.4929152118850215
8843,fr,Reverse,17,7,4.926721,0.14392461,4.601087651449846
8844,fr,Reverse,17,8,5.010613,0.14054151,4.492934369611423
8845,fr,Reverse,17,9,4.7254214,0.13731791,4.389879614889461
8846,fr,Reverse,17,10,4.3573008,0.13623446,4.355243204880901
8847,fr,Reverse,17,11,4.5948915,0.14064258,4.496165210374907
8848,fr,Reverse,17,12,4.4671745,0.1242271,3.971383253550514
8849,fr,Reverse,17,13,4.3268175,0.12936349,4.135587542113221
8850,fr,Reverse,17,14,4.350533,0.14808637,4.734133786503731
8851,fr,Reverse,17,15,3.8445072,0.12914093,4.128471981368598
8852,fr,Reverse,17,16,1.8990976,0.114248015,3.65236430970007
8853,fr,Reverse,18,0,8.477393,0.16819778,5.107233638663026
8854,fr,Reverse,18,1,6.456057,0.15022045,4.76935174323917
8855,fr,Reverse,18,2,4.325879,0.14416674,4.577151856410713
8856,fr,Reverse,18,3,5.0803933,0.13958089,4.431555394894564
8857,fr,Reverse,18,4,4.8326883,0.13339125,4.235040408550065
8858,fr,Reverse,18,5,4.8604107,0.14113832,4.481002642436876
8859,fr,Reverse,18,6,4.724153,0.13649537,4.3335935285856815
8860,fr,Reverse,18,7,4.790781,0.126777,4.025044985023768
8861,fr,Reverse,18,8,4.709062,0.14096445,4.475482112953773
8862,fr,Reverse,18,9,4.8605595,0.14857972,4.717259681802739
8863,fr,Reverse,18,10,4.7149878,0.1444759,4.586967819682856
8864,fr,Reverse,18,11,4.334542,0.1208542,3.837001630136329
8865,fr,Reverse,18,12,4.498421,0.13554062,4.30328124760763
8866,fr,Reverse,18,13,4.5121093,0.13788514,4.377717661200767
8867,fr,Reverse,18,14,4.181075,0.13408263,4.25699104614623
8868,fr,Reverse,18,15,3.9783256,0.1299796,4.126724026149407
8869,fr,Reverse,18,16,3.4665663,0.11532968,3.661603912829271
8870,fr,Reverse,18,17,1.7732219,0.1049757,3.332875317438237
8871,fr,Reverse,19,0,8.249409,0.1590372,4.688226499667831
8872,fr,Reverse,19,1,6.3819113,0.14711313,4.574721948116566
8873,fr,Reverse,19,2,4.4476914,0.14072667,4.376124195584544
8874,fr,Reverse,19,3,4.978819,0.14327931,4.455503125406823
8875,fr,Reverse,19,4,4.862526,0.13096431,4.072547643054048
8876,fr,Reverse,19,5,4.9462686,0.14138953,4.396737464407973
8877,fr,Reverse,19,6,5.0396204,0.14628442,4.548951486425822
8878,fr,Reverse,19,7,5.0721717,0.14697048,4.57028583964507
8879,fr,Reverse,19,8,5.1990604,0.15719834,4.888337707985405
8880,fr,Reverse,19,9,5.136878,0.16046308,4.98986045429943
8881,fr,Reverse,19,10,4.917665,0.14848156,4.617275148433683
8882,fr,Reverse,19,11,4.8336134,0.14223601,4.423059518836908
8883,fr,Reverse,19,12,4.7650476,0.13496388,4.196921428522265
8884,fr,Reverse,19,13,4.704181,0.14312276,4.450634242749444
8885,fr,Reverse,19,14,4.60668,0.14169733,4.406308756137299
8886,fr,Reverse,19,15,4.401293,0.1399528,4.352059493345813
8887,fr,Reverse,19,16,4.236666,0.14390536,4.474970549121354
8888,fr,Reverse,19,17,3.8462975,0.12860698,3.999242760078588
8889,fr,Reverse,19,18,2.0956526,0.122444555,3.8076122256115306
8890,fr,Reverse,20,0,8.263151,0.158689,4.667183764427678
8891,fr,Reverse,20,1,6.40799,0.15067908,4.654008528252109
8892,fr,Reverse,20,2,4.339066,0.16270739,5.025524947574143
8893,fr,Reverse,20,3,4.8253603,0.14625545,4.517375925827657
8894,fr,Reverse,20,4,5.074147,0.14090486,4.352113003041368
8895,fr,Reverse,20,5,4.810136,0.145914,4.506829650925909
8896,fr,Reverse,20,6,4.9898753,0.14800648,4.571460136558489
8897,fr,Reverse,20,7,4.760797,0.13485196,4.165158164161837
8898,fr,Reverse,20,8,4.9145374,0.14347582,4.431522080550811
8899,fr,Reverse,20,9,4.643046,0.13186923,4.073030640286895
8900,fr,Reverse,20,10,4.785561,0.14155841,4.372299031598669
8901,fr,Reverse,20,11,4.970482,0.13560459,4.188404097908435
8902,fr,Reverse,20,12,4.9770956,0.14359868,4.435316234940127
8903,fr,Reverse,20,13,4.8063297,0.14034554,4.334837388940185
8904,fr,Reverse,20,14,4.5765476,0.13664526,4.220546860067492
8905,fr,Reverse,20,15,4.5187874,0.13796511,4.261313149975372
8906,fr,Reverse,20,16,4.28661,0.13527812,4.1783205943821615
8907,fr,Reverse,20,17,4.0324397,0.13205458,4.078755176012445
8908,fr,Reverse,20,18,3.812551,0.1400246,4.32492455746002
8909,fr,Reverse,20,19,1.9363885,0.127118,3.926280126555378
8910,fr,Sort-Freq,10,0,2.018447,0.06385276,1.667523082008121
8911,fr,Sort-Freq,10,1,2.0351985,0.06669994,1.825434848620404
8912,fr,Sort-Freq,10,2,2.1144593,0.07529215,2.060585096389011
8913,fr,Sort-Freq,10,3,2.592084,0.07991122,2.186999143579094
8914,fr,Sort-Freq,10,4,2.945791,0.0877789,2.4023210541994984
8915,fr,Sort-Freq,10,5,3.107447,0.10371128,2.838356196460589
8916,fr,Sort-Freq,10,6,3.3870666,0.12721556,3.481618381197604
8917,fr,Sort-Freq,10,7,4.2428436,0.15767491,4.315225199473441
8918,fr,Sort-Freq,10,8,5.156159,0.18032758,4.935180502935915
8919,fr,Sort-Freq,10,9,8.40065,0.24500938,6.705383325577326
8920,fr,Sort-Freq,11,0,1.8584708,0.05971968,1.6179515003360578
8921,fr,Sort-Freq,11,1,1.9030882,0.06015228,1.702426403597799
8922,fr,Sort-Freq,11,2,1.9193085,0.06687377,1.8926576687035144
8923,fr,Sort-Freq,11,3,2.257614,0.0748006,2.117002611068949
8924,fr,Sort-Freq,11,4,2.6378727,0.0820065,2.320943512041195
8925,fr,Sort-Freq,11,5,2.937307,0.08748202,2.475911135356454
8926,fr,Sort-Freq,11,6,3.2135825,0.09511757,2.6920119846104056
8927,fr,Sort-Freq,11,7,3.3122709,0.11059888,3.1301632470099543
8928,fr,Sort-Freq,11,8,4.1076584,0.17454863,4.9400653064221
8929,fr,Sort-Freq,11,9,5.8194437,0.21470828,6.07666132131692
8930,fr,Sort-Freq,11,10,9.46438,0.2582915,7.31015219806897
8931,fr,Sort-Freq,12,0,1.6616029,0.057006493,1.6354009884982994
8932,fr,Sort-Freq,12,1,1.7858629,0.05272488,1.6139325703878853
8933,fr,Sort-Freq,12,2,1.6509947,0.05328419,1.631053428433765
8934,fr,Sort-Freq,12,3,2.0463896,0.06369884,1.9498506899210315
8935,fr,Sort-Freq,12,4,2.353081,0.07218483,2.2096104122184963
8936,fr,Sort-Freq,12,5,2.6353228,0.07726179,2.365018612314194
8937,fr,Sort-Freq,12,6,2.868726,0.092157595,2.8209858758353668
8938,fr,Sort-Freq,12,7,2.960463,0.09609642,2.9415552253945
8939,fr,Sort-Freq,12,8,3.4660182,0.10573448,3.236580531316705
8940,fr,Sort-Freq,12,9,4.5870013,0.17603981,5.38865913181944
8941,fr,Sort-Freq,12,10,5.6842957,0.19179152,5.870825967100809
8942,fr,Sort-Freq,12,11,9.300521,0.25407866,7.777463341319625
8943,fr,Sort-Freq,13,0,1.6059734,0.056663174,1.6520011980889933
8944,fr,Sort-Freq,13,1,1.7727854,0.051433705,1.5802790884582891
8945,fr,Sort-Freq,13,2,1.7121879,0.051529743,1.5832298754047534
8946,fr,Sort-Freq,13,3,1.8946424,0.059412464,1.8254232166383069
8947,fr,Sort-Freq,13,4,2.2442605,0.07082312,2.1760108856315843
8948,fr,Sort-Freq,13,5,2.5595891,0.07143689,2.194868613137884
8949,fr,Sort-Freq,13,6,2.8287766,0.076084785,2.337673092437217
8950,fr,Sort-Freq,13,7,2.8969662,0.08089642,2.485508975654261
8951,fr,Sort-Freq,13,8,3.1918285,0.09147294,2.8104680310364496
8952,fr,Sort-Freq,13,9,3.563702,0.09828916,3.019893419480967
8953,fr,Sort-Freq,13,10,4.146671,0.12613194,3.875350842922122
8954,fr,Sort-Freq,13,11,5.623982,0.18703204,5.746481370233058
8955,fr,Sort-Freq,13,12,9.301751,0.23626518,7.259148832007756
8956,fr,Sort-Freq,14,0,1.5140953,0.047043793,1.3875926255814846
8957,fr,Sort-Freq,14,1,1.5438155,0.045726307,1.4329198952981514
8958,fr,Sort-Freq,14,2,1.5152922,0.04931855,1.545489319459323
8959,fr,Sort-Freq,14,3,1.7084823,0.05055168,1.5841317888261948
8960,fr,Sort-Freq,14,4,1.942854,0.056809884,1.7802443976403426
8961,fr,Sort-Freq,14,5,2.3825662,0.06665332,2.088706989792092
8962,fr,Sort-Freq,14,6,2.5358844,0.07066526,2.214428871224646
8963,fr,Sort-Freq,14,7,2.8851612,0.07982786,2.5015558813664485
8964,fr,Sort-Freq,14,8,3.0519207,0.08132448,2.548455551427075
8965,fr,Sort-Freq,14,9,3.1304343,0.09157963,2.869819873711537
8966,fr,Sort-Freq,14,10,3.5157356,0.10382867,3.2536663068010645
8967,fr,Sort-Freq,14,11,4.2298684,0.13130173,4.114586247663031
8968,fr,Sort-Freq,14,12,5.883921,0.18354602,5.751759279684103
8969,fr,Sort-Freq,14,13,9.422299,0.22753185,7.13013778397913
8970,fr,Sort-Freq,15,0,1.4201571,0.0484303,1.4423777577952168
8971,fr,Sort-Freq,15,1,1.4426374,0.044187438,1.3726583522537985
8972,fr,Sort-Freq,15,2,1.3959731,0.043201555,1.3420325308178156
8973,fr,Sort-Freq,15,3,1.5438157,0.046241485,1.436466196440383
8974,fr,Sort-Freq,15,4,1.7941617,0.053659756,1.6669107670109855
8975,fr,Sort-Freq,15,5,2.181501,0.06020012,1.8700835172908168
8976,fr,Sort-Freq,15,6,2.469126,0.06755594,2.09858840089234
8977,fr,Sort-Freq,15,7,2.630478,0.0689029,2.140430718164646
8978,fr,Sort-Freq,15,8,2.8587697,0.07580123,2.354723403431621
8979,fr,Sort-Freq,15,9,3.0562418,0.079027995,2.454961045991056
8980,fr,Sort-Freq,15,10,3.3688192,0.08874243,2.7567347645628137
8981,fr,Sort-Freq,15,11,3.7963383,0.11239365,3.4914468557250493
8982,fr,Sort-Freq,15,12,4.649994,0.14695099,4.564951372857785
8983,fr,Sort-Freq,15,13,5.46154,0.16933312,5.260240335168977
8984,fr,Sort-Freq,15,14,9.112805,0.22800934,7.082984258174691
8985,fr,Sort-Freq,16,0,1.4211911,0.053123858,1.5928300879748014
8986,fr,Sort-Freq,16,1,1.4431398,0.039624177,1.2605222380439889
8987,fr,Sort-Freq,16,2,1.2945396,0.040806256,1.298126453725633
8988,fr,Sort-Freq,16,3,1.3665437,0.041965388,1.3350007681124367
8989,fr,Sort-Freq,16,4,1.603911,0.047108438,1.498611101807529
8990,fr,Sort-Freq,16,5,1.866521,0.051027898,1.62329685297604
8991,fr,Sort-Freq,16,6,2.1605093,0.062582865,1.990882666750599
8992,fr,Sort-Freq,16,7,2.56016,0.06728733,2.140541207564164
8993,fr,Sort-Freq,16,8,2.6424313,0.06959663,2.2140045557090358
8994,fr,Sort-Freq,16,9,2.7972724,0.079256885,2.521315855502145
8995,fr,Sort-Freq,16,10,2.9577863,0.081720695,2.599694541142296
8996,fr,Sort-Freq,16,11,3.2319937,0.090380855,2.8751908385890603
8997,fr,Sort-Freq,16,12,3.651394,0.11346663,3.609594518273379
8998,fr,Sort-Freq,16,13,4.508494,0.14029689,4.463116955447534
8999,fr,Sort-Freq,16,14,5.5295405,0.16147986,5.136988835668717
9000,fr,Sort-Freq,16,15,8.975948,0.22476092,7.150082526296655
9001,fr,Sort-Freq,17,0,1.3087322,0.040823016,1.2402406076527182
9002,fr,Sort-Freq,17,1,1.2992072,0.036563102,1.168876160032303
9003,fr,Sort-Freq,17,2,1.2555001,0.038460348,1.2295286931983231
9004,fr,Sort-Freq,17,3,1.324199,0.041473776,1.3258641133708495
9005,fr,Sort-Freq,17,4,1.5139138,0.045753807,1.462691317923976
9006,fr,Sort-Freq,17,5,1.7803261,0.04944962,1.5808417137051347
9007,fr,Sort-Freq,17,6,1.9774783,0.055710074,1.7809806863073905
9008,fr,Sort-Freq,17,7,2.2935975,0.06394765,2.044325480080992
9009,fr,Sort-Freq,17,8,2.7337813,0.06954122,2.2231451294664155
9010,fr,Sort-Freq,17,9,2.66983,0.066035956,2.1110858297809987
9011,fr,Sort-Freq,17,10,2.93402,0.088048376,2.814795219732229
9012,fr,Sort-Freq,17,11,3.0548084,0.09099671,2.909049925919796
9013,fr,Sort-Freq,17,12,3.2852054,0.08913238,2.849449437405136
9014,fr,Sort-Freq,17,13,3.8581934,0.113337696,3.623262677353229
9015,fr,Sort-Freq,17,14,4.5886436,0.14243506,4.553468782182257
9016,fr,Sort-Freq,17,15,5.679892,0.17300022,5.530598118703363
9017,fr,Sort-Freq,17,16,9.247747,0.23392643,7.478331649140259
9018,fr,Sort-Freq,18,0,1.1874797,0.03821264,1.1603058148973564
9019,fr,Sort-Freq,18,1,1.3209616,0.03676054,1.1671109102477888
9020,fr,Sort-Freq,18,2,1.1045989,0.03435743,1.0908145851797584
9021,fr,Sort-Freq,18,3,1.2440922,0.039338782,1.248967596098127
9022,fr,Sort-Freq,18,4,1.3598887,0.041337803,1.3124346236987117
9023,fr,Sort-Freq,18,5,1.6049453,0.048341487,1.5347945417528963
9024,fr,Sort-Freq,18,6,1.8913816,0.052140564,1.6554116181831835
9025,fr,Sort-Freq,18,7,2.194932,0.058217,1.84833242570054
9026,fr,Sort-Freq,18,8,2.2758,0.060420044,1.91827696294326
9027,fr,Sort-Freq,18,9,2.5082252,0.067728736,2.150320845948117
9028,fr,Sort-Freq,18,10,2.7530696,0.07115242,2.2590194969027237
9029,fr,Sort-Freq,18,11,2.9937694,0.080202974,2.5463656584969243
9030,fr,Sort-Freq,18,12,3.2074075,0.08681015,2.756136905532416
9031,fr,Sort-Freq,18,13,3.5004776,0.10014775,3.1795923709670344
9032,fr,Sort-Freq,18,14,3.808252,0.11951826,3.794587137612324
9033,fr,Sort-Freq,18,15,4.3729763,0.12933458,4.106245887795219
9034,fr,Sort-Freq,18,16,5.7983356,0.18235365,5.789548870743552
9035,fr,Sort-Freq,18,17,9.639823,0.23806761,7.558412605150303
9036,fr,Sort-Freq,19,0,1.2098718,0.041123416,1.2122692446765753
9037,fr,Sort-Freq,19,1,1.2555085,0.03616198,1.124515518080628
9038,fr,Sort-Freq,19,2,1.1124045,0.03570596,1.1103348836599107
9039,fr,Sort-Freq,19,3,1.1235,0.03737009,1.1620835719418126
9040,fr,Sort-Freq,19,4,1.2124776,0.038665414,1.202363772910223
9041,fr,Sort-Freq,19,5,1.5036076,0.04773944,1.4845354107206663
9042,fr,Sort-Freq,19,6,1.8651341,0.055044595,1.7117010426147716
9043,fr,Sort-Freq,19,7,2.1948407,0.06313665,1.963336714323729
9044,fr,Sort-Freq,19,8,2.3608997,0.06329861,1.9683731025040136
9045,fr,Sort-Freq,19,9,2.5099201,0.0697944,2.1703701555313044
9046,fr,Sort-Freq,19,10,2.496485,0.06469559,2.011814260112505
9047,fr,Sort-Freq,19,11,2.7246387,0.076122455,2.36715131119339
9048,fr,Sort-Freq,19,12,2.9515457,0.08222808,2.557015627171914
9049,fr,Sort-Freq,19,13,3.0552735,0.08737074,2.716935004914458
9050,fr,Sort-Freq,19,14,3.4048386,0.102316484,3.181697159506848
9051,fr,Sort-Freq,19,15,4.074149,0.13386701,4.162812509589365
9052,fr,Sort-Freq,19,16,4.890057,0.15371637,4.78006064907499
9053,fr,Sort-Freq,19,17,5.902383,0.1935617,6.019115582635098
9054,fr,Sort-Freq,19,18,9.85652,0.25308535,7.870100033947354
9055,fr,Sort-Freq,20,0,1.1294954,0.03889694,1.1439933796648782
9056,fr,Sort-Freq,20,1,1.156408,0.03580616,1.1059409161972735
9057,fr,Sort-Freq,20,2,1.0264922,0.034448326,1.0640016669722123
9058,fr,Sort-Freq,20,3,1.0985855,0.03624056,1.119358269412991
9059,fr,Sort-Freq,20,4,1.2651125,0.03980235,1.2293708817777795
9060,fr,Sort-Freq,20,5,1.3945723,0.041337084,1.2767740075693996
9061,fr,Sort-Freq,20,6,1.6311613,0.050216813,1.5510412263321465
9062,fr,Sort-Freq,20,7,1.906024,0.05723328,1.7677581394058035
9063,fr,Sort-Freq,20,8,2.150828,0.061914783,1.9123550821129855
9064,fr,Sort-Freq,20,9,2.3867633,0.06532826,2.0177869942276074
9065,fr,Sort-Freq,20,10,2.409502,0.064284764,1.9855564760438955
9066,fr,Sort-Freq,20,11,2.609153,0.071239434,2.200364505461537
9067,fr,Sort-Freq,20,12,2.7416484,0.072906315,2.2518494325562517
9068,fr,Sort-Freq,20,13,3.0279086,0.0882879,2.726938764879169
9069,fr,Sort-Freq,20,14,3.2598808,0.094779275,2.9274370657822675
9070,fr,Sort-Freq,20,15,3.5110316,0.10429078,3.2212179396216576
9071,fr,Sort-Freq,20,16,3.8747623,0.11980884,3.7005223677579857
9072,fr,Sort-Freq,20,17,5.034982,0.14960031,4.620688500705999
