,Unnamed: 0.1,Unnamed: 0,surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
57,57,57,4.929649353027344,0.0072685694939229,5.013347625732422,22.870830535888672,0.1910811056509127,28.99212455749512,33.635421752929695,1.1017829591074215,55.27614974975586,24.928542310801344,0.2124225667639624,32.23088102510885,4.368344306945802,0.0123525726291588,1.8742179870605469,78.99232482910156,0.4018049678223377,60.96585464477539,58.81681442260742,0.2648516577073304,40.18595504760742,15.7003755569458,0.0557743530273027,8.462625503540039,hi,Approx,20000000,none,wiki40b
58,58,58,4.900207996368408,0.0056691596146648,4.014084339141847,16.819267272949222,0.2504102856309838,35.46902084350586,29.24177551269531,0.936582980409526,42.67367172241211,18.773871683587853,0.2692071630037478,38.132508074263,3.705249786376953,0.0150586404603756,2.1329586505889893,92.21503448486328,0.4388356184884447,62.15985488891602,66.21408843994139,0.2828001212507788,40.05794906616211,13.97103500366211,0.0562339042254116,7.9654011726379395,vi,Random_5,20000000,none,wiki40b
59,59,59,5.2414093017578125,0.0063784301051373,5.178791999816895,25.20721244812012,0.1704798712336852,35.78529357910156,34.238143920898445,1.0805355249598676,62.5777473449707,27.30207478813665,0.1694770413102439,35.5748417334921,4.983929634094238,0.0120318715775536,2.525604724884033,62.55946731567383,0.2171810977412311,45.58829116821289,48.12846374511719,0.1526686062288405,32.04657745361328,14.800371170043944,0.0367886818073688,7.722280979156494,ru,Reverse,20000000,none,wiki40b
60,60,60,5.2553558349609375,0.0070888484100099,4.889697551727295,21.497947692871094,0.1951561485882633,29.60517692565918,32.16711044311523,1.161944725404905,58.294410705566406,23.75825343854583,0.2169947089384844,32.918891219476784,4.175884246826172,0.0124815787657683,1.8934588432312007,83.58783721923828,0.4236176232901825,64.26421356201172,61.6490592956543,0.2764104264015749,41.93233489990234,15.769999504089355,0.0564575654345111,8.564798355102539,hi,Random_5,20000000,none,wiki40b
61,61,61,5.33274507522583,0.0072029114823224,4.967695713043213,22.31183433532715,0.1909428059945817,28.97239112854004,32.50175094604492,1.1034818659505574,55.37237548828125,24.61984338510475,0.2119163990954879,32.15477851911734,4.479948043823242,0.0128307568571214,1.9468504190444944,84.8790283203125,0.4234098728131095,64.24536895751953,62.68481826782226,0.2769609449207793,42.02412033081055,15.95087432861328,0.0564927124744782,8.571825981140138,hi,Min_DL_Loc,20000000,none,wiki40b
62,62,62,5.585996627807617,0.0057569548113931,4.594034194946289,21.30580711364746,0.2510967604255221,46.63755798339844,29.55823135375977,0.8950476070048485,55.57959747314453,22.683270991099025,0.246894368350163,45.85726432187347,4.459198474884033,0.012275287684108,2.2799623012542725,80.09647369384766,0.2721652337729991,50.55083847045898,59.63903045654297,0.1822697988613753,33.854087829589844,15.188302993774414,0.0410418818461549,7.622950077056885,id,Min_DL_Loc,20000000,none,wiki40b
63,63,63,6.320514678955077,0.0066727309298545,5.4587931632995605,26.73418617248535,0.1353269936136618,28.95987319946289,28.81872177124023,0.5499494843182633,36.20485305786133,29.86886692801223,0.1373095253838063,29.38423843213464,5.28560733795166,0.0111991470678608,2.396606206893921,73.27616882324219,0.240447030653346,51.45539855957031,55.96915054321289,0.1674370355289284,35.831539154052734,15.983857154846191,0.0370524452070543,7.929186344146728,hu,Random_1,20000000,none,wiki40b
64,64,64,4.323886871337892,0.0063011739145557,4.783995151519775,22.100317001342773,0.152794079147596,24.28652572631836,29.82556533813477,0.5182532163766714,26.94418525695801,23.35678467880909,0.1730876376824596,27.51222420119394,4.833116054534912,0.0115416106687832,1.8345340490341189,76.81390380859375,0.3059738930554813,48.63438034057617,57.49020767211914,0.2068804258570779,32.883544921875,15.56175136566162,0.0465164700312993,7.393758773803711,fr,Reverse,20000000,none,wiki40b
65,65,65,5.351143836975098,0.0058377950543757,4.62029504776001,20.749351501464844,0.1881421133135961,31.11005783081055,28.487754821777344,0.5479707048514261,38.086910247802734,22.487572093780347,0.2014789217323973,33.31537893953448,4.269911766052246,0.0110503865079758,1.8272225856781008,93.4404296875,0.3881555051693597,64.18296813964844,68.12699127197266,0.2496288185846684,41.27708053588867,16.000986099243164,0.0465246037386914,7.693007946014403,fa,Random_5,20000000,none,wiki40b
66,66,66,5.261418342590332,0.0059786304695415,5.027966499328613,21.71004867553711,0.1356201945651455,30.26345634460449,32.43557357788086,0.5865558809660599,39.6695442199707,25.866973071757588,0.1458818111223324,32.5532246135349,4.432806968688965,0.0109035969939404,2.433103084564209,59.503196716308594,0.2115683647553204,47.21088409423828,45.67302703857422,0.1482964074744658,33.09191513061523,13.591231346130373,0.0358121201369433,7.991364002227782,tr,Real,20000000,none,wiki40b
67,67,67,5.754011154174805,0.0062653246556431,5.087725162506104,24.496246337890625,0.1768947056276828,37.13168716430664,33.68024063110352,1.2114981863015912,70.16234588623047,26.90770231032131,0.1748892136116321,36.710908138520935,4.727919578552246,0.0118295202979261,2.483114004135132,68.10839080810547,0.2351993151642147,49.3704833984375,51.86157989501953,0.163348608566041,34.288253784179695,15.012916564941404,0.037036698052153,7.774340629577638,ru,Random_3,20000000,none,wiki40b
68,68,68,5.063675403594972,0.0059753177498385,4.5363545417785645,19.74400329589844,0.1601394068615846,25.4541015625,27.459068298339844,0.5262061999394343,27.3576602935791,21.243887640344298,0.1725297561377878,27.42354910954534,4.1208176612854,0.0114918886410184,1.826626658439636,88.38484191894531,0.3476546542099601,55.25951766967774,64.69821929931639,0.2300343030368105,36.56378936767578,15.707512855529783,0.0476981322190652,7.58158016204834,fr,Random_3,20000000,none,wiki40b
69,69,69,4.312690734863281,0.0058427634072359,4.435772895812988,19.706377029418945,0.1350039142465359,21.45878791809082,27.957744598388672,0.4840887876657339,25.16796112060547,20.744656963756505,0.1585331102975111,25.19878676615466,2.832681179046632,0.008787867242318,1.396825671195984,76.37130737304688,0.2672555834996369,42.48012924194336,56.91858673095703,0.180093951029665,28.625865936279297,15.02226448059082,0.0424811673817838,6.752352714538574,fr,Sort_Freq_Rev,20000000,none,wiki40b
70,70,70,5.463572502136231,0.0061467047685672,5.015967845916748,23.77773094177246,0.1342101320354518,25.80145835876465,42.00429153442383,0.7564785217913123,39.511077880859375,25.44806243925556,0.1404632300781125,27.00366783361073,4.55491304397583,0.0101681387253027,1.9547896385192869,77.03069305419922,0.2554894909746177,49.11703109741211,57.92973327636719,0.1743359991833346,33.51556396484375,16.374589920043945,0.0406944658661896,7.823386192321777,de,Random_5,20000000,none,wiki40b
71,71,71,5.0263519287109375,0.0073087109506979,5.040353775024414,23.083364486694336,0.1962961777949278,29.768449783325195,34.048843383789055,1.176498244993779,59.01286315917969,25.182308231210627,0.2179039388628187,33.046050127478765,4.580641269683838,0.0124838946597654,1.8931924104690552,80.53972625732422,0.4030264935084905,61.12059783935547,59.90814208984375,0.2661375587901363,40.36073303222656,15.78773593902588,0.055990254667949,8.491156578063965,hi,Efficient_OV,20000000,none,wiki40b
72,72,72,4.256137371063232,0.0057606426170289,4.373182296752931,18.302907943725582,0.16152899275658,25.67497634887695,26.41431999206543,0.5593207065875714,29.079286575317383,19.851883916605587,0.18598461031588,29.562193842921086,3.939497470855713,0.0116796277503617,1.856472373008728,74.83621215820312,0.3011895388834559,47.87387084960938,55.32768249511719,0.2026873812575508,32.217044830322266,14.775801658630373,0.048939569735282,7.778910636901856,fr,Real,20000000,none,wiki40b
73,73,73,4.948702812194824,0.0058272192211959,4.126048564910889,17.797191619873047,0.2686503768218665,38.05163955688477,29.839733123779297,0.9833524700408814,44.8154182434082,19.67999223943147,0.2770299727112615,39.238633298911225,3.854639053344727,0.0159498069955968,2.259133815765381,93.2870635986328,0.4415679138927006,62.54370498657226,67.11299896240234,0.2852229517989573,40.39904403686523,14.18604850769043,0.0564197510016794,7.991310119628906,vi,Random_1,20000000,none,wiki40b
74,74,74,5.403952121734619,0.0062308244962139,5.059598922729492,24.96486473083496,0.1522304497239636,31.9543399810791,35.658058166503906,0.9874986417020076,57.18973159790039,26.65496322565562,0.1557993558912882,32.70376556708013,3.810442924499512,0.01010194668823,2.120490074157716,64.47994995117189,0.2080128221212154,43.66372680664063,49.57137680053711,0.1455401966986785,30.55028915405273,14.87634563446045,0.0332692504019813,6.9835147857666025,ru,Sort_Freq_Rev,20000000,none,wiki40b
75,75,75,5.10664176940918,0.0057850238826809,4.578106880187988,20.355737686157227,0.1864329397688949,30.826908111572266,27.555194854736328,0.5488918014849911,38.1233024597168,22.03272791242281,0.2009266423927316,33.227702437329754,4.314393043518066,0.0116011896966497,1.9182668924331665,89.36967468261719,0.3705659752779382,61.28143692016602,65.35777282714844,0.2394622374048641,39.60044860839844,15.714469909667969,0.0460724777966935,7.619102478027344,fa,Efficient_VO,20000000,none,wiki40b
76,76,76,5.877833366394043,0.0060086321420756,5.052557468414307,21.69452476501465,0.1352200392834614,30.1735954284668,32.27481842041016,0.5686589568057087,38.45920181274414,26.362249295363235,0.1445467834367846,32.254992062315544,4.483112335205078,0.0109170704361727,2.436086893081665,66.07180023193361,0.2313899866427792,51.63340377807617,50.31808090209961,0.1604794155660288,35.81018829345703,14.036617279052734,0.0356940418138434,7.964942932128906,tr,Random_2,20000000,none,wiki40b
77,77,77,5.0522780418396,0.0063604939108833,4.828829288482666,22.52481842041016,0.1574072729693207,25.0197696685791,30.07721710205078,0.5250900708712064,27.29964637756348,23.803572242917017,0.16873664176435,26.8206348028966,4.780780792236328,0.0114090083452019,1.8134536743164065,88.85686492919922,0.3467409430466123,55.11426544189453,65.62757110595703,0.2305180254177219,36.64075088500977,15.984423637390137,0.0461805030467303,7.340358257293701,fr,Random_4,20000000,none,wiki40b
78,78,78,5.535022258758545,0.0057442577795196,4.584214210510254,21.22430419921875,0.2432904136664661,45.18763732910156,29.64249420166016,0.8320855312517221,51.66978073120117,22.658665318334688,0.237602259269786,44.13138169014723,4.2887468338012695,0.0122510888594256,2.2754666805267334,79.36575317382812,0.2699196567790407,50.13380432128906,59.10293960571289,0.1809279732625598,33.60486221313477,15.218368530273438,0.04121537863916,7.655189990997315,id,Random_3,20000000,none,wiki40b
79,79,79,5.753701210021973,0.0060032557461925,5.047786712646484,21.67123794555664,0.1351100700377809,30.15138816833496,32.16411590576172,0.5750242163808846,38.889686584472656,26.236818683090405,0.1429325352815287,31.897341575610195,4.4503703117370605,0.0108223553200848,2.4151432514190674,64.73249053955078,0.2280176465073461,50.88507843017578,49.36474227905274,0.1583876080773433,35.346221923828125,13.9326171875,0.0357661023300499,7.981666564941406,tr,Approx,20000000,none,wiki40b
80,80,80,5.306467056274414,0.0060182661478761,4.762619018554688,21.972660064697266,0.1903935288836253,31.48234939575195,29.63097763061523,0.5608593200301403,38.97466659545898,23.58863976268401,0.2005523697544186,33.163382553923924,4.600581645965576,0.0115542842913418,1.9105459451675413,93.01245880126952,0.3860263123095088,63.83345413208008,68.12919616699219,0.2489310689712399,41.163272857666016,16.19252586364746,0.0458213604369495,7.577015399932861,fa,Random_1,20000000,none,wiki40b
81,81,81,5.604323863983153,0.006304937608989,5.144797801971436,25.046720504760746,0.1280768278145759,24.62234306335449,42.48479843139648,0.7039391490849395,36.76692962646485,26.572041939468026,0.1343542866877962,25.82924034796411,5.075033664703369,0.01056874924494,2.0318098068237305,79.18950653076172,0.2581983549347141,49.63779830932617,59.68152236938477,0.1759626787477081,33.82823944091797,16.650810241699222,0.0398586173668665,7.662693977355957,de,Min_DL_Loc,20000000,none,wiki40b
82,82,82,6.228553771972656,0.0059779132009492,5.026803493499756,21.06889915466309,0.1362392989821238,30.40082359313965,30.706268310546875,0.5659194025190064,38.26970291137695,26.186578465216737,0.1463877416979924,32.66579396804091,4.456454277038574,0.0109088301715072,2.4342281818389893,69.75357818603516,0.2427003140848021,54.15742874145508,52.87231826782226,0.1675575352341682,37.38971328735352,14.208739280700684,0.0356623264535124,7.957848072052003,tr,Random_3,20000000,none,wiki40b
83,83,83,5.470017433166504,0.0060139125934697,4.483715534210205,19.811580657958984,0.1660298561186463,26.98983764648437,31.760284423828125,0.9498956242868928,43.93202972412109,21.09537935697073,0.1796097230053407,29.197492692972908,4.2569565773010245,0.0114132517938612,1.855345368385315,88.4488754272461,0.3165140845683475,51.45266342163086,65.05063629150389,0.2107123043281444,34.253562927246094,15.514225959777832,0.0450953033037788,7.330733776092528,en,Random_5,20000000,none,wiki40b
84,84,84,5.4782986640930185,0.0061587147817455,4.591753005981445,20.72913360595703,0.1672753144233979,27.19187355041504,33.765514373779304,0.993600416618316,45.95333862304687,22.007890049246345,0.1836249434846316,29.84964518311273,4.600849628448486,0.0115445973463801,1.8766621351242063,88.79338836669922,0.3149894612163999,51.203857421875,65.47853088378906,0.2100158694174814,34.13970184326172,15.697044372558596,0.0453843401270982,7.377561569213867,en,Min_DL_Loc,20000000,none,wiki40b
85,85,85,4.659158706665039,0.0071144671543227,4.906989574432373,21.73626708984375,0.1978889082526724,30.03078269958496,32.72567367553711,1.1180893197487285,56.10537338256836,23.82472978799376,0.2228604846649612,33.82050122700849,4.270743846893311,0.0131974405023505,2.002792835235596,74.58922576904297,0.3872599082466794,58.76902389526367,55.5509262084961,0.2564260469588203,38.914249420166016,15.415117263793944,0.0575613862951372,8.735304832458496,hi,Reverse,20000000,none,wiki40b
86,86,86,4.519420146942139,0.0058437673933022,4.356770038604736,19.43316078186035,0.1548049310212748,25.16467666625977,32.679203033447266,0.9441048217648516,43.66422653198242,20.33613667920033,0.1788544912100792,29.074171518935536,2.970780372619629,0.00928666909032,1.5096174478530884,74.07879638671875,0.2360685157934375,38.37466049194336,55.41869354248047,0.1602908794040859,26.056486129760746,14.795366287231444,0.0421387004860344,6.849977016448975,en,Sort_Freq_Rev,20000000,none,wiki40b
87,87,87,6.175761699676514,0.0060264861764111,5.066967010498047,21.4045639038086,0.1395119161665101,31.13388061523437,31.819643020629886,0.5761485992599933,38.96141815185547,26.453510943478488,0.1456003210970472,32.493020524998286,4.539134502410889,0.0110357287921079,2.462758302688598,69.21147155761719,0.2411126817100563,53.80798721313477,52.52600860595703,0.1667105798389268,37.204193115234375,14.223238945007324,0.0357601558608516,7.980452060699463,tr,Random_1,20000000,none,wiki40b
88,88,88,5.337681293487549,0.0059088884518625,4.715081691741943,22.304929733276367,0.2571373990967989,47.75961685180664,29.41876220703125,0.902776661298132,56.05941772460938,23.760055141458263,0.2572870666323006,47.78756639934126,4.67561149597168,0.0127036743994567,2.359525918960572,76.85929870605469,0.2635778497944655,48.95588684082031,57.54879760742187,0.1776037848748616,32.987403869628906,15.24307632446289,0.0412245513954289,7.6568708419799805,id,Efficient_OV,20000000,none,wiki40b
89,89,89,4.947488784790039,0.0063428378342259,4.8151679039001465,22.216676712036133,0.1511412130194299,24.023834228515625,29.949848175048828,0.5276619471036471,27.433349609375,23.6196321271489,0.1689644088284515,26.85683830429682,4.929444789886475,0.011441257653878,1.818583846092224,87.06700897216797,0.3406747341647429,54.1501579284668,64.37306213378906,0.2270760032526183,36.09358596801758,15.938007354736328,0.0466898142839944,7.421329498291016,fr,Random_2,20000000,none,wiki40b
90,90,90,5.4568305015563965,0.0061168477356817,4.967370986938477,22.81063461303711,0.1634687311058986,34.313446044921875,31.4345817565918,1.0331515669762743,59.8336410522461,25.36228823074184,0.1640784420702236,34.44162444304669,4.6290059089660645,0.0117151914898747,2.4591197967529297,64.66047668457031,0.2244503832061852,47.1142463684082,49.30828475952149,0.1566637801365421,32.88511276245117,14.491500854492188,0.036646910859704,7.692505359649657,ru,Min_DL_Opt,20000000,none,wiki40b
91,91,91,4.96889066696167,0.0058030485362289,4.108664989471436,17.687902450561523,0.2683342375358077,38.00879287719727,29.89413070678711,0.921770977902658,42.00890350341797,19.61914960133456,0.2814742045697496,39.87010322716901,3.7969999313354488,0.0153878006638122,2.179638624191284,93.6328353881836,0.4420083797722974,62.60932159423828,67.33169555664061,0.2851020118877031,40.38394546508789,14.231151580810549,0.0568127431667525,8.047383308410645,vi,Random_3,20000000,none,wiki40b
92,92,92,4.717029094696045,0.0061243267721204,4.649130344390869,20.69099235534668,0.1575211598793532,25.03790664672852,28.19710922241211,0.5332627296447754,27.72455787658691,22.12516025074559,0.1743876530246948,27.718861220679933,4.553351879119873,0.0115831453124681,1.8411365747451784,83.02349090576172,0.3264164914108708,51.88373565673828,61.3924674987793,0.2183234024341318,34.70242691040039,15.447152137756348,0.0465098763259929,7.392722129821777,fr,Efficient_VO,20000000,none,wiki40b
93,93,93,5.005496978759767,0.006086585929535,4.967008113861084,23.13787269592285,0.1303516096145111,25.05964660644531,40.64136505126953,0.7148589742875627,37.33723449707031,24.76805212906844,0.1392127342720746,26.763263470456057,4.644811630249023,0.0105511093555434,2.028414487838745,70.94435119628906,0.235954156769753,45.36144638061523,53.70624542236328,0.1626925808498809,31.277156829833984,15.871697425842283,0.0409486246269253,7.8722333908081055,de,Real,20000000,none,wiki40b
94,94,94,5.3296170234680185,0.0059096229845591,4.676527976989746,21.546178817749023,0.1927102022397756,31.86482620239257,29.69022560119629,0.5767654106501626,40.08829879760742,23.15322406912168,0.2042586154892257,33.7743952352233,4.3344101905822745,0.0112813953123788,1.8653883934021,93.2408447265625,0.3845509707066457,63.58585739135742,68.13594818115234,0.2472694611731027,40.88619995117187,16.136829376220707,0.0459428223503596,7.596689224243164,fa,Random_3,20000000,none,wiki40b
95,95,95,5.280439853668213,0.0059583709824683,4.715891361236572,21.60698127746582,0.1883667360876031,31.14660835266113,28.17793846130371,0.533707721593178,37.08403396606445,23.23738367271936,0.198586113229667,32.83824195643641,4.519974231719972,0.0113477600871445,1.876359820365905,92.49626159667967,0.3835793343341563,63.42866516113281,67.69019317626953,0.2476728617505103,40.9552116394043,16.00225830078125,0.046347733833796,7.6640625,fa,Random_4,20000000,none,wiki40b
96,96,96,5.181435585021973,0.0057010162998697,4.549873352050781,20.60243797302246,0.2194650097608939,40.76255035400391,28.748470306396484,0.91579373464192,56.86792373657226,22.206207104097608,0.2298087186479025,42.68383772756428,4.269101619720459,0.0121905430201182,2.2642173767089844,74.47090148925781,0.2566808612874491,47.67486190795898,55.6422233581543,0.1733061598705923,32.189151763916016,14.826032638549805,0.0413769223526274,7.685173511505128,id,Min_DL_Opt,20000000,none,wiki40b
97,97,97,5.302134037017822,0.0059081396937354,4.967611312866211,20.70867347717285,0.1433287831534677,31.983137130737305,30.155649185180664,0.587508588845199,39.72966384887695,25.059762125940555,0.1543283488424006,34.43839784329084,4.346141338348389,0.0113105183751275,2.52391004562378,59.79772186279297,0.2142421750337067,47.80807113647461,45.7564697265625,0.150002940722132,33.47304153442383,13.510764122009276,0.0361499640398486,8.06682014465332,tr,Reverse,20000000,none,wiki40b
98,98,98,5.073377132415772,0.006513193235706,5.315310478210449,26.78542137145996,0.1337285372598125,25.70882606506348,44.45034408569336,0.7415815113562371,38.73299789428711,28.150003159104863,0.1414041928945882,27.184565334869408,5.131241798400879,0.0104099468351315,2.0012776851654053,72.41587829589844,0.2389854199682239,45.9442367553711,55.2786636352539,0.1652340742058605,31.76581573486328,16.627668380737305,0.0401029963070327,7.7096848487854,de,Reverse,20000000,none,wiki40b
99,99,99,5.413376808166504,0.0058530630160215,4.752824306488037,22.96638870239257,0.1847180086039981,38.77390670776367,29.20615005493164,1.1678278743541226,67.63320922851561,24.52897618917543,0.1772431256534969,37.20501664841981,3.9728152751922607,0.0120353505425648,2.526320695877075,64.14578247070311,0.2058696070322438,43.213844299316406,48.91719818115234,0.143536449148608,30.12954330444336,14.301434516906738,0.0352767620036505,7.404896259307861,ru,Sort_Freq,20000000,none,wiki40b
100,100,100,5.558835506439209,0.0057306305599726,4.573489189147949,21.048038482666016,0.2324953041125097,43.18252944946289,28.795961380004886,0.8268868835375767,51.34700012207031,22.52953724835257,0.2327535681935944,43.23080339918863,4.367837905883788,0.0126264889800327,2.34519362449646,79.64580535888672,0.2727010274825822,50.65053939819336,59.25746536254883,0.1827160266261756,33.936935424804695,15.173868179321287,0.0414590047864883,7.7004332542419425,id,Random_5,20000000,none,wiki40b
101,101,101,5.172547817230225,0.0056823982082448,4.534974575042725,20.51369285583496,0.2266258286111065,42.092586517333984,28.54958915710449,0.868020056452713,53.90127563476562,22.074757027085944,0.2332821092754609,43.32897270235319,4.253838539123535,0.0121678229269249,2.260000944137573,74.3425064086914,0.2562943373065248,47.60294723510742,55.54480361938477,0.1729730139888403,32.127288818359375,14.764975547790527,0.0412965856434413,7.670266151428223,id,Approx,20000000,none,wiki40b
102,102,102,4.929649353027344,0.0072685694939229,5.013347148895264,22.870830535888672,0.1910811056509127,28.99212455749512,33.635425567626946,1.101783111148945,55.27614974975586,24.92854226092202,0.2124225675799268,32.230881148915216,4.368344783782959,0.0123525726291588,1.8742181062698364,78.99232482910156,0.4018049929631394,60.96584701538086,58.81681442260742,0.2648516577073304,40.18595123291016,15.700374603271484,0.0557743530273027,8.462625503540039,hi,Min_DL_Opt,20000000,none,wiki40b
103,103,103,4.7895121574401855,0.0063686436905939,4.835379600524902,22.42854118347168,0.1523812016004042,24.22092437744141,30.13107872009277,0.5171432861915002,26.88647651672363,23.7709961844842,0.1684032798183785,26.767647029069924,4.9093780517578125,0.0113716607643839,1.8075207471847536,84.5323486328125,0.3320334403715921,52.77661514282226,62.72733688354492,0.222174150331985,35.314491271972656,15.854281425476074,0.0465657548286052,7.401596546173097,fr,Efficient_OV,20000000,none,wiki40b
104,104,104,5.109699249267578,0.0072586109710256,5.00564432144165,22.62461853027344,0.1956507726920702,29.684160232543945,33.115554809570305,1.1435598644629836,57.37206268310547,24.8088718911358,0.2169936327058447,32.92301880652667,4.409303188323975,0.012815908465192,1.9444276094436648,81.59071350097656,0.4156146859011665,63.05851745605469,60.5116081237793,0.2722646340411154,41.30882263183594,15.860601425170898,0.0565283486479112,8.576654434204103,hi,Random_2,20000000,none,wiki40b
105,105,105,5.057114124298097,0.0059885243243576,4.5464935302734375,19.804834365844727,0.1584907285462518,25.192035675048828,27.36406517028809,0.5227148716266339,27.17613983154297,21.32615359312315,0.17112062026662,27.19956741716924,4.1786766052246085,0.0113343814305156,1.8015952110290527,88.27516174316406,0.3480222697800533,55.31810760498047,64.63157653808594,0.2302515173288143,36.59841918945313,15.718304634094238,0.0474480813946303,7.541845321655272,fr,Random_5,20000000,none,wiki40b
106,106,106,3.8432750701904297,0.0059559231560677,4.21730899810791,18.42092514038086,0.2852623779712228,40.400657653808594,30.413227081298828,0.8876317264082715,40.404293060302734,20.274329880527407,0.3084492204318059,43.68995662345781,4.09173059463501,0.0157536675749298,2.231130361557007,73.82332611083984,0.364203043751561,51.58706665039062,54.39580917358398,0.2413458200300404,34.185150146484375,13.637422561645508,0.0565065606105281,8.003804206848145,vi,Reverse,20000000,none,wiki40b
107,107,107,4.589874267578125,0.0058909674984331,4.472326755523682,19.068883895874023,0.1611255347883973,25.610843658447266,26.95220947265625,0.5596310908977802,29.09541893005371,20.65626807131749,0.1828318525880186,29.06106401861741,4.062596797943115,0.0117338968249045,1.8650963306427,80.45710754394531,0.3202158645365682,50.89820098876953,59.24157333374023,0.2141530848188637,34.03950881958008,15.232147216796877,0.048834841415923,7.7622718811035165,fr,Approx,20000000,none,wiki40b
108,108,108,5.521941661834717,0.0061814683760816,5.044105529785156,24.20571327209473,0.1324687832688032,25.46676445007324,42.60211944580078,0.7667026590528804,40.04507064819336,25.785678351304764,0.1386027211871408,26.64599014055649,4.568201065063477,0.0101710536971831,1.955355167388916,77.89195251464844,0.2556410868744934,49.14617538452149,58.60030364990234,0.1742661737943735,33.50216293334961,16.505790710449222,0.0403615824022134,7.759396076202393,de,Random_3,20000000,none,wiki40b
109,109,109,4.517353057861328,0.0056224977429437,4.191871166229248,18.32864570617676,0.1667157725626145,27.10094833374023,28.65567779541016,0.8149238458290775,37.68964767456055,19.118210804672188,0.1828533634045123,29.72421891375713,3.13753342628479,0.0113577316429335,1.8462835550308228,73.71684265136719,0.2339000432202541,38.02217864990234,54.86334609985352,0.1585837422840289,25.778953552246094,14.451062202453612,0.0439691118739587,7.147500991821289,en,Sort_Freq,20000000,none,wiki40b
110,110,110,5.762964248657228,0.0065398164023174,5.310490131378174,26.58035659790039,0.1695268869689151,35.58517074584961,35.34463119506836,1.0493268176448989,60.77042388916016,28.737005952702976,0.164771407641761,34.58708450267269,5.18192720413208,0.0117664661867292,2.469889640808105,68.52235412597656,0.2363551629558276,49.6128921508789,52.44814682006836,0.1647578404080675,34.58413314819336,15.312874794006348,0.0362928878364593,7.618185043334961,ru,Random_4,20000000,none,wiki40b
111,111,111,5.033044338226318,0.0059198786461101,4.724157333374023,22.35731315612793,0.2512037686304439,46.65670776367187,29.34707450866699,0.8585039432973564,53.30332946777344,23.74320872476359,0.2505279912390425,46.53216025560722,4.623478412628174,0.0127742789933312,2.3726093769073486,72.7164077758789,0.250683475512231,46.56098937988281,54.68634414672851,0.1704050427233324,31.650278091430664,15.053275108337402,0.0415729980405065,7.721588134765625,id,Reverse,20000000,none,wiki40b
112,112,112,5.557153701782227,0.0064812249517109,5.301821231842041,25.550710678100582,0.1431206915500911,30.62767791748047,28.16896247863769,0.5753347319752516,37.87603378295898,28.37603368152721,0.1459304217670591,31.229110258150538,4.918052673339844,0.0113663000630629,2.4323763847351074,64.69419860839844,0.2171612497580149,46.47256469726562,49.7102165222168,0.1526701471237036,32.671443939208984,15.279034614562988,0.0377383657420899,8.075994491577147,hu,Real,20000000,none,wiki40b
113,113,113,5.04419469833374,0.0060639548469174,4.6034770011901855,20.27618789672852,0.1460532004188637,23.21508598327637,28.1336727142334,0.5172038811903733,26.889617919921875,21.705417545035303,0.1643599234499112,26.124956837996525,4.5861477851867685,0.0112639415786962,1.7903960943222046,88.32044982910156,0.3424269918507848,54.4286117553711,64.882080078125,0.22687292432886,36.06129837036133,15.659316062927244,0.0458984526524577,7.295536994934082,fr,Min_DL_Loc,20000000,none,wiki40b
114,114,114,5.40929651260376,0.0058625648642284,4.639448165893555,20.85345268249512,0.1879312932631139,31.07516288757324,28.53820991516113,0.5920487844963024,41.12073135375977,22.578587875641063,0.2000579073996677,33.08464259286933,4.51762056350708,0.0114907315968684,1.9000393152236936,94.4730224609375,0.3900321577056254,64.50146484375,68.89823150634766,0.2507689025048105,41.47087097167969,15.995874404907228,0.0463146293958736,7.659285545349121,fa,Min_DL_Loc,20000000,none,wiki40b
115,115,115,5.914963722229004,0.0065212407087004,5.3344902992248535,25.895307540893555,0.1452445634543633,31.082189559936523,28.68989181518555,0.6039926228421166,39.76268768310547,28.88271547036453,0.1456336880970224,31.16560925276277,4.907839775085449,0.0112570587540913,2.40900993347168,68.62484741210939,0.2287905304413629,48.96099090576172,52.49678421020508,0.159862698115999,34.21051788330078,15.595438957214355,0.0377792886188837,8.08476448059082,hu,Approx,20000000,none,wiki40b
116,116,116,4.645881175994873,0.0059505561108484,4.213239669799806,18.301660537719727,0.2626203105507732,37.19842529296875,30.10434532165527,0.8930911358262446,40.70183944702149,20.31740669836444,0.2844849479253473,40.2955631318673,3.978468179702759,0.0157533018662084,2.2313523292541504,87.99862670898438,0.4230058901343932,59.91618728637695,63.70995330810547,0.2750318596046276,38.95662689208984,14.144118309020994,0.0568775678070954,8.056361198425293,vi,Efficient_OV,20000000,none,wiki40b
